raceId,driverId,stop,lap,duration,duration_s
894,1,2,29,22.251,0 days 00:00:22.251000
894,13,2,29,22.401,0 days 00:00:22.401000
894,17,2,30,22.718,0 days 00:00:22.718000
894,20,2,31,22.935,0 days 00:00:22.935000
894,819,2,30,24.366,0 days 00:00:24.366000
894,154,2,31,22.767,0 days 00:00:22.767000
894,824,2,30,23.814,0 days 00:00:23.814000
894,820,2,30,26.299,0 days 00:00:26.299000
894,823,3,30,24.548,0 days 00:00:24.548000
894,817,2,31,23.194,0 days 00:00:23.194000
894,17,3,31,23.49,0 days 00:00:23.490000
894,821,2,31,23.408,0 days 00:00:23.408000
894,815,2,31,38.893,0 days 00:00:38.893000
894,818,3,38,24.016,0 days 00:00:24.016000
894,16,3,38,,
894,16,4,41,18.979,0 days 00:00:18.979000
895,819,1,1,17.935,0 days 00:00:17.935000
895,1,1,1,25.297,0 days 00:00:25.297000
895,818,1,7,25.816,0 days 00:00:25.816000
895,18,1,8,23.462,0 days 00:00:23.462000
895,822,1,8,23.421,0 days 00:00:23.421000
895,16,1,8,23.803,0 days 00:00:23.803000
895,821,1,9,23.887,0 days 00:00:23.887000
895,813,1,9,23.524,0 days 00:00:23.524000
895,807,1,10,23.383,0 days 00:00:23.383000
895,814,1,10,23.476,0 days 00:00:23.476000
895,17,1,11,23.617,0 days 00:00:23.617000
895,13,1,11,22.946,0 days 00:00:22.946000
895,8,1,11,23.313,0 days 00:00:23.313000
895,820,1,11,23.648,0 days 00:00:23.648000
895,154,1,12,23.282,0 days 00:00:23.282000
895,3,1,12,22.812,0 days 00:00:22.812000
895,815,1,12,26.423,0 days 00:00:26.423000
895,4,1,13,22.645,0 days 00:00:22.645000
895,20,1,14,22.916,0 days 00:00:22.916000
895,3,2,16,17.806,0 days 00:00:17.806000
895,819,2,17,24.38,0 days 00:00:24.380000
895,817,1,21,24.608,0 days 00:00:24.608000
895,818,2,21,24.087,0 days 00:00:24.087000
895,18,2,23,26.263,0 days 00:00:26.263000
895,3,3,24,22.771,0 days 00:00:22.771000
895,17,2,25,22.774,0 days 00:00:22.774000
895,814,2,26,23.858,0 days 00:00:23.858000
895,822,2,27,23.483,0 days 00:00:23.483000
895,16,2,27,23.484,0 days 00:00:23.484000
895,13,2,28,22.871,0 days 00:00:22.871000
895,813,2,28,24.202,0 days 00:00:24.202000
895,154,2,29,23.086,0 days 00:00:23.086000
895,807,2,29,23.831,0 days 00:00:23.831000
895,820,2,29,24.373,0 days 00:00:24.373000
895,4,2,30,22.839,0 days 00:00:22.839000
895,821,2,30,23.184,0 days 00:00:23.184000
895,815,2,30,27.707,0 days 00:00:27.707000
895,8,2,31,23.29,0 days 00:00:23.290000
895,817,2,32,17.801,0 days 00:00:17.801000
895,13,3,34,17.822,0 days 00:00:17.822000
895,819,3,35,24.381,0 days 00:00:24.381000
895,20,2,37,22.873,0 days 00:00:22.873000
895,818,3,38,24.876,0 days 00:00:24.876000
895,3,4,39,22.551,0 days 00:00:22.551000
895,18,3,40,23.105,0 days 00:00:23.105000
895,17,3,42,23.094,0 days 00:00:23.094000
895,815,3,42,25.585,0 days 00:00:25.585000
895,817,3,44,24.178,0 days 00:00:24.178000
896,814,1,1,23.662,0 days 00:00:23.662000
896,818,1,1,24.232,0 days 00:00:24.232000
896,819,1,1,29.082,0 days 00:00:29.082000
896,20,1,2,24.0,0 days 00:00:24
896,4,1,2,29.8,0 days 00:00:29.800000
896,807,1,5,24.096,0 days 00:00:24.096000
896,824,1,5,33.937,0 days 00:00:33.937000
896,18,1,6,23.517,0 days 00:00:23.517000
896,3,1,7,23.685,0 days 00:00:23.685000
896,8,1,7,26.989,0 days 00:00:26.989000
896,13,1,8,23.579,0 days 00:00:23.579000
896,1,1,8,23.546,0 days 00:00:23.546000
896,813,1,8,25.53,0 days 00:00:25.530000
896,18,2,12,23.774,0 days 00:00:23.774000
896,154,1,13,23.648,0 days 00:00:23.648000
896,821,1,16,18.423,0 days 00:00:18.423000
896,819,2,16,26.97,0 days 00:00:26.970000
896,821,2,26,25.66,0 days 00:00:25.660000
896,818,2,26,24.128,0 days 00:00:24.128000
896,3,2,27,23.895,0 days 00:00:23.895000
896,17,1,28,23.487,0 days 00:00:23.487000
896,815,1,28,23.541,0 days 00:00:23.541000
896,820,1,29,24.757,0 days 00:00:24.757000
896,13,2,30,23.332,0 days 00:00:23.332000
896,1,2,30,23.574,0 days 00:00:23.574000
896,814,2,30,24.024,0 days 00:00:24.024000
896,4,2,30,23.595,0 days 00:00:23.595000
896,20,2,31,23.568,0 days 00:00:23.568000
896,822,1,31,27.619,0 days 00:00:27.619000
896,17,2,32,23.459,0 days 00:00:23.459000
896,18,3,32,24.754,0 days 00:00:24.754000
896,817,1,33,25.608,0 days 00:00:25.608000
896,815,2,33,24.91,0 days 00:00:24.910000
896,807,2,33,24.834,0 days 00:00:24.834000
896,824,2,33,25.383,0 days 00:00:25.383000
896,4,3,36,24.066,0 days 00:00:24.066000
896,817,2,38,24.471,0 days 00:00:24.471000
896,813,2,38,26.312,0 days 00:00:26.312000
896,16,1,41,23.891,0 days 00:00:23.891000
896,821,3,47,24.415,0 days 00:00:24.415000
896,822,2,49,25.909,0 days 00:00:25.909000
896,807,3,53,29.057,0 days 00:00:29.057000
896,820,2,52,24.445,0 days 00:00:24.445000
896,8,2,58,24.141,0 days 00:00:24.141000
897,18,1,2,27.176,0 days 00:00:27.176000
897,813,1,5,22.886,0 days 00:00:22.886000
897,824,1,5,24.064,0 days 00:00:24.064000
897,815,1,6,21.503,0 days 00:00:21.503000
897,820,1,6,23.49,0 days 00:00:23.490000
897,1,1,7,21.372,0 days 00:00:21.372000
897,817,1,7,22.194,0 days 00:00:22.194000
897,823,1,7,22.834,0 days 00:00:22.834000
897,17,1,8,21.175,0 days 00:00:21.175000
897,154,1,8,21.627,0 days 00:00:21.627000
897,819,1,8,22.498,0 days 00:00:22.498000
897,807,1,9,22.363,0 days 00:00:22.363000
897,3,1,10,21.653,0 days 00:00:21.653000
897,18,2,11,21.516,0 days 00:00:21.516000
897,20,1,14,22.275,0 days 00:00:22.275000
897,4,1,16,21.53,0 days 00:00:21.530000
897,818,1,17,21.93,0 days 00:00:21.930000
897,13,1,18,21.485,0 days 00:00:21.485000
897,821,1,18,22.685,0 days 00:00:22.685000
897,814,1,20,22.27,0 days 00:00:22.270000
897,822,1,24,23.361,0 days 00:00:23.361000
897,813,2,25,23.41,0 days 00:00:23.410000
897,807,2,27,22.863,0 days 00:00:22.863000
897,815,2,27,21.37,0 days 00:00:21.370000
897,16,1,28,22.048,0 days 00:00:22.048000
897,817,2,28,22.946,0 days 00:00:22.946000
897,1,2,29,21.609,0 days 00:00:21.609000
897,821,2,30,22.07,0 days 00:00:22.070000
897,824,2,31,23.576,0 days 00:00:23.576000
897,819,2,32,24.005,0 days 00:00:24.005000
897,17,2,33,21.911,0 days 00:00:21.911000
897,3,2,33,21.633,0 days 00:00:21.633000
897,820,2,32,22.802,0 days 00:00:22.802000
897,823,2,33,22.286,0 days 00:00:22.286000
897,807,3,34,16.147,0 days 00:00:16.147000
897,20,2,37,21.298,0 days 00:00:21.298000
897,154,2,37,22.286,0 days 00:00:22.286000
897,13,2,38,22.315,0 days 00:00:22.315000
897,4,2,44,21.453,0 days 00:00:21.453000
897,822,2,45,26.68,0 days 00:00:26.680000
897,818,2,51,23.608,0 days 00:00:23.608000
898,821,1,1,24.859,0 days 00:00:24.859000
898,820,1,5,18.737,0 days 00:00:18.737000
898,813,1,8,32.794,0 days 00:00:32.794000
898,5,1,17,25.323,0 days 00:00:25.323000
898,18,1,20,24.589,0 days 00:00:24.589000
898,819,1,20,27.568,0 days 00:00:27.568000
898,13,1,21,23.936,0 days 00:00:23.936000
898,824,1,21,26.205,0 days 00:00:26.205000
898,823,1,21,25.268,0 days 00:00:25.268000
898,815,1,22,23.808,0 days 00:00:23.808000
898,814,1,22,24.444,0 days 00:00:24.444000
898,3,1,22,23.806,0 days 00:00:23.806000
898,817,1,22,24.226,0 days 00:00:24.226000
898,822,1,23,25.014,0 days 00:00:25.014000
898,1,1,25,23.904,0 days 00:00:23.904000
898,4,1,26,23.817,0 days 00:00:23.817000
898,20,1,27,24.086,0 days 00:00:24.086000
898,820,2,26,24.293,0 days 00:00:24.293000
898,807,1,27,24.03,0 days 00:00:24.030000
898,818,1,27,24.381,0 days 00:00:24.381000
898,17,1,28,23.537,0 days 00:00:23.537000
898,154,1,29,23.876,0 days 00:00:23.876000
898,5,2,31,36.333,0 days 00:00:36.333000
898,821,2,36,25.027,0 days 00:00:25.027000
898,13,2,38,24.116,0 days 00:00:24.116000
898,814,2,49,24.914,0 days 00:00:24.914000
898,819,2,50,18.692,0 days 00:00:18.692000
899,818,1,10,23.455,0 days 00:00:23.455000
899,817,1,14,22.721,0 days 00:00:22.721000
899,5,1,15,23.019,0 days 00:00:23.019000
899,822,1,17,24.166,0 days 00:00:24.166000
899,16,1,17,23.161,0 days 00:00:23.161000
899,13,1,19,22.342,0 days 00:00:22.342000
899,815,1,19,22.591,0 days 00:00:22.591000
899,18,1,20,22.746,0 days 00:00:22.746000
899,807,1,20,23.887,0 days 00:00:23.887000
899,814,1,20,23.237,0 days 00:00:23.237000
899,4,1,21,22.755,0 days 00:00:22.755000
899,1,1,21,22.655,0 days 00:00:22.655000
899,824,1,21,24.657,0 days 00:00:24.657000
899,3,1,22,23.328,0 days 00:00:23.328000
899,821,1,22,23.857,0 days 00:00:23.857000
899,17,1,23,25.012,0 days 00:00:25.012000
899,813,1,23,23.6,0 days 00:00:23.600000
899,20,1,24,22.51,0 days 00:00:22.510000
899,823,1,24,23.732,0 days 00:00:23.732000
899,819,1,25,24.099,0 days 00:00:24.099000
899,820,1,26,25.06,0 days 00:00:25.060000
899,818,2,28,24.183,0 days 00:00:24.183000
899,13,2,34,17.367,0 days 00:00:17.367000
899,5,2,34,22.646,0 days 00:00:22.646000
899,16,2,37,24.001,0 days 00:00:24.001000
899,822,2,41,23.695,0 days 00:00:23.695000
899,817,2,42,23.34,0 days 00:00:23.340000
899,18,2,43,23.788,0 days 00:00:23.788000
899,13,3,43,22.655,0 days 00:00:22.655000
899,813,2,43,26.734,0 days 00:00:26.734000
899,3,2,44,22.753,0 days 00:00:22.753000
899,815,2,44,22.397,0 days 00:00:22.397000
899,807,2,46,23.237,0 days 00:00:23.237000
899,20,2,47,32.899,0 days 00:00:32.899000
899,17,2,47,26.718,0 days 00:00:26.718000
899,818,3,46,23.451,0 days 00:00:23.451000
899,4,2,47,22.732,0 days 00:00:22.732000
899,1,2,47,24.423,0 days 00:00:24.423000
899,814,2,47,23.33,0 days 00:00:23.330000
899,821,2,47,23.138,0 days 00:00:23.138000
899,823,2,47,27.107,0 days 00:00:27.107000
899,824,2,47,23.403,0 days 00:00:23.403000
899,820,2,48,23.449,0 days 00:00:23.449000
899,1,3,52,17.385,0 days 00:00:17.385000
899,823,3,52,17.339,0 days 00:00:17.339000
899,16,3,54,22.981,0 days 00:00:22.981000
899,820,3,66,23.222,0 days 00:00:23.222000
900,154,1,1,17.255,0 days 00:00:17.255000
900,821,1,1,32.657,0 days 00:00:32.657000
900,815,1,1,25.541,0 days 00:00:25.541000
900,18,1,11,22.411,0 days 00:00:22.411000
900,815,2,11,22.497,0 days 00:00:22.497000
900,3,1,12,24.331,0 days 00:00:24.331000
900,817,1,12,22.994,0 days 00:00:22.994000
900,825,1,12,23.15,0 days 00:00:23.150000
900,807,1,12,22.615,0 days 00:00:22.615000
900,4,1,12,22.887,0 days 00:00:22.887000
900,8,1,12,25.543,0 days 00:00:25.543000
900,818,1,12,23.124,0 days 00:00:23.124000
900,826,1,12,30.514,0 days 00:00:30.514000
900,828,1,23,23.238,0 days 00:00:23.238000
900,820,1,24,24.209,0 days 00:00:24.209000
900,824,1,20,23.821,0 days 00:00:23.821000
900,154,2,28,22.264,0 days 00:00:22.264000
900,813,1,29,22.847,0 days 00:00:22.847000
900,821,2,30,23.797,0 days 00:00:23.797000
900,18,2,32,22.399,0 days 00:00:22.399000
900,815,3,32,22.526,0 days 00:00:22.526000
900,807,2,33,22.933,0 days 00:00:22.933000
900,818,2,33,22.978,0 days 00:00:22.978000
900,4,2,35,21.978,0 days 00:00:21.978000
900,817,2,36,22.427,0 days 00:00:22.427000
900,8,2,36,21.825,0 days 00:00:21.825000
900,826,2,36,23.92,0 days 00:00:23.920000
900,825,2,37,22.273,0 days 00:00:22.273000
900,3,2,38,23.673,0 days 00:00:23.673000
900,820,2,41,23.493,0 days 00:00:23.493000
900,824,2,35,22.656,0 days 00:00:22.656000
900,822,1,10,34.921,0 days 00:00:34.921000
900,16,1,35,24.305,0 days 00:00:24.305000
900,822,2,36,23.117,0 days 00:00:23.117000
901,824,1,1,52.836,0 days 00:00:52.836000
901,818,1,2,45.629,0 days 00:00:45.629000
901,8,1,2,26.399,0 days 00:00:26.399000
901,825,1,9,37.116,0 days 00:00:37.116000
901,826,1,10,25.109,0 days 00:00:25.109000
901,821,1,10,29.42,0 days 00:00:29.420000
901,820,1,10,25.639,0 days 00:00:25.639000
901,4,1,11,24.466,0 days 00:00:24.466000
901,16,1,11,25.998,0 days 00:00:25.998000
901,828,1,11,30.04,0 days 00:00:30.040000
901,817,1,12,24.709,0 days 00:00:24.709000
901,13,1,12,24.637,0 days 00:00:24.637000
901,154,1,12,25.046,0 days 00:00:25.046000
901,20,1,13,24.432,0 days 00:00:24.432000
901,18,1,13,24.841,0 days 00:00:24.841000
901,3,1,14,24.723,0 days 00:00:24.723000
901,822,1,14,25.02,0 days 00:00:25.020000
901,1,1,15,24.604,0 days 00:00:24.604000
901,155,1,15,27.124,0 days 00:00:27.124000
901,807,1,16,25.336,0 days 00:00:25.336000
901,818,2,17,26.598,0 days 00:00:26.598000
901,8,2,18,24.417,0 days 00:00:24.417000
901,826,2,22,27.473,0 days 00:00:27.473000
901,821,2,23,26.325,0 days 00:00:26.325000
901,825,2,24,30.661,0 days 00:00:30.661000
901,16,2,24,25.493,0 days 00:00:25.493000
901,18,2,25,24.524,0 days 00:00:24.524000
901,154,2,25,25.596,0 days 00:00:25.596000
901,828,2,26,26.515,0 days 00:00:26.515000
901,4,2,27,24.222,0 days 00:00:24.222000
901,13,2,27,24.577,0 days 00:00:24.577000
901,820,2,27,29.21,0 days 00:00:29.210000
901,817,2,28,24.775,0 days 00:00:24.775000
901,822,2,29,24.964,0 days 00:00:24.964000
901,20,2,31,24.728,0 days 00:00:24.728000
901,155,2,31,26.505,0 days 00:00:26.505000
901,3,2,32,25.287,0 days 00:00:25.287000
901,1,2,33,25.296,0 days 00:00:25.296000
901,807,2,34,24.887,0 days 00:00:24.887000
901,826,3,34,25.289,0 days 00:00:25.289000
901,8,3,34,24.246,0 days 00:00:24.246000
901,828,3,38,26.03,0 days 00:00:26.030000
901,18,3,39,25.028,0 days 00:00:25.028000
901,825,3,39,24.415,0 days 00:00:24.415000
901,817,3,40,,
901,154,3,40,25.735,0 days 00:00:25.735000
901,4,3,42,24.641,0 days 00:00:24.641000
901,820,3,41,27.828,0 days 00:00:27.828000
901,13,3,42,24.526,0 days 00:00:24.526000
901,817,4,42,34.697,0 days 00:00:34.697000
901,822,3,44,24.498,0 days 00:00:24.498000
901,817,5,44,34.48,0 days 00:00:34.480000
901,20,3,49,25.186,0 days 00:00:25.186000
901,3,3,50,24.654,0 days 00:00:24.654000
901,1,3,51,24.484,0 days 00:00:24.484000
902,818,1,1,33.895,0 days 00:00:33.895000
902,16,1,7,25.293,0 days 00:00:25.293000
902,822,1,10,25.04,0 days 00:00:25.040000
902,826,1,10,26.064,0 days 00:00:26.064000
902,824,1,10,25.756,0 days 00:00:25.756000
902,828,1,11,25.367,0 days 00:00:25.367000
902,820,1,11,25.858,0 days 00:00:25.858000
902,4,1,12,25.77,0 days 00:00:25.770000
902,821,1,12,25.543,0 days 00:00:25.543000
902,13,1,13,24.528,0 days 00:00:24.528000
902,8,1,13,25.009,0 days 00:00:25.009000
902,154,1,13,25.192,0 days 00:00:25.192000
902,824,2,13,29.729,0 days 00:00:29.729000
902,825,1,14,24.611,0 days 00:00:24.611000
902,16,2,13,40.747,0 days 00:00:40.747000
902,818,2,14,25.897,0 days 00:00:25.897000
902,807,1,15,24.757,0 days 00:00:24.757000
902,155,1,15,27.124,0 days 00:00:27.124000
902,815,1,16,24.697,0 days 00:00:24.697000
902,20,1,16,24.964,0 days 00:00:24.964000
902,18,1,17,24.476,0 days 00:00:24.476000
902,817,1,18,24.706,0 days 00:00:24.706000
902,1,1,19,24.687,0 days 00:00:24.687000
902,813,1,19,25.395,0 days 00:00:25.395000
902,824,3,18,18.989,0 days 00:00:18.989000
902,3,1,21,24.851,0 days 00:00:24.851000
902,826,2,24,25.34,0 days 00:00:25.340000
902,822,2,25,25.068,0 days 00:00:25.068000
902,825,2,25,24.559,0 days 00:00:24.559000
902,828,2,26,25.819,0 days 00:00:25.819000
902,821,2,27,25.633,0 days 00:00:25.633000
902,13,2,28,25.896,0 days 00:00:25.896000
902,4,2,28,24.576,0 days 00:00:24.576000
902,154,2,28,25.032,0 days 00:00:25.032000
902,820,2,28,27.233,0 days 00:00:27.233000
902,824,4,31,25.866,0 days 00:00:25.866000
902,8,2,33,25.415,0 days 00:00:25.415000
902,815,2,34,24.737,0 days 00:00:24.737000
902,20,2,34,26.186,0 days 00:00:26.186000
902,807,2,35,24.44,0 days 00:00:24.440000
902,18,2,35,25.245,0 days 00:00:25.245000
902,817,2,35,24.816,0 days 00:00:24.816000
902,155,2,35,26.628,0 days 00:00:26.628000
902,154,3,37,25.693,0 days 00:00:25.693000
902,13,3,38,24.575,0 days 00:00:24.575000
902,825,3,38,25.572,0 days 00:00:25.572000
902,813,2,39,26.44,0 days 00:00:26.440000
902,826,3,39,25.345,0 days 00:00:25.345000
902,822,3,40,25.98,0 days 00:00:25.980000
902,1,2,41,25.146,0 days 00:00:25.146000
902,3,2,41,24.907,0 days 00:00:24.907000
902,813,3,40,34.249,0 days 00:00:34.249000
902,820,3,40,25.981,0 days 00:00:25.981000
902,4,3,41,24.493,0 days 00:00:24.493000
902,8,3,41,24.453,0 days 00:00:24.453000
902,824,5,40,25.383,0 days 00:00:25.383000
902,813,4,47,32.874,0 days 00:00:32.874000
903,18,1,7,22.408,0 days 00:00:22.408000
903,154,1,9,23.213,0 days 00:00:23.213000
903,13,1,10,,
903,8,1,10,22.994,0 days 00:00:22.994000
903,815,1,10,22.914,0 days 00:00:22.914000
903,828,1,10,23.677,0 days 00:00:23.677000
903,4,1,11,22.776,0 days 00:00:22.776000
903,807,1,11,23.438,0 days 00:00:23.438000
903,155,1,11,24.883,0 days 00:00:24.883000
903,813,1,11,24.01,0 days 00:00:24.010000
903,824,1,11,24.784,0 days 00:00:24.784000
903,20,1,12,22.57,0 days 00:00:22.570000
903,822,1,12,24.78,0 days 00:00:24.780000
903,820,1,12,23.781,0 days 00:00:23.781000
903,3,1,13,23.277,0 days 00:00:23.277000
903,826,1,14,23.521,0 days 00:00:23.521000
903,821,1,14,22.988,0 days 00:00:22.988000
903,817,1,15,23.186,0 days 00:00:23.186000
903,818,1,15,24.119,0 days 00:00:24.119000
903,1,1,17,22.968,0 days 00:00:22.968000
903,825,1,17,23.67,0 days 00:00:23.670000
903,821,2,27,23.252,0 days 00:00:23.252000
903,828,2,27,23.73,0 days 00:00:23.730000
903,18,2,28,22.548,0 days 00:00:22.548000
903,824,2,28,24.32,0 days 00:00:24.320000
903,815,2,30,23.636,0 days 00:00:23.636000
903,155,2,30,25.402,0 days 00:00:25.402000
903,807,2,31,22.764,0 days 00:00:22.764000
903,822,2,31,23.639,0 days 00:00:23.639000
903,8,2,31,23.291,0 days 00:00:23.291000
903,826,2,31,23.628,0 days 00:00:23.628000
903,825,2,31,22.579,0 days 00:00:22.579000
903,13,2,31,23.83,0 days 00:00:23.830000
903,818,2,32,24.417,0 days 00:00:24.417000
903,813,2,32,23.022,0 days 00:00:23.022000
903,4,2,33,22.947,0 days 00:00:22.947000
903,820,2,32,23.878,0 days 00:00:23.878000
903,20,2,34,22.246,0 days 00:00:22.246000
903,3,2,37,23.089,0 days 00:00:23.089000
903,817,2,37,22.498,0 days 00:00:22.498000
903,1,2,38,23.999,0 days 00:00:23.999000
903,821,3,40,22.734,0 days 00:00:22.734000
903,155,3,40,24.722,0 days 00:00:24.722000
903,828,3,42,23.969,0 days 00:00:23.969000
903,820,3,48,23.886,0 days 00:00:23.886000
904,20,1,12,21.974,0 days 00:00:21.974000
904,817,1,14,21.969,0 days 00:00:21.969000
904,154,1,15,22.126,0 days 00:00:22.126000
904,13,1,15,22.89,0 days 00:00:22.890000
904,813,1,15,27.851,0 days 00:00:27.851000
904,4,1,16,21.97,0 days 00:00:21.970000
904,818,1,16,22.976,0 days 00:00:22.976000
904,8,1,17,22.056,0 days 00:00:22.056000
904,807,1,17,22.355,0 days 00:00:22.355000
904,18,1,17,21.81,0 days 00:00:21.810000
904,16,1,17,28.013,0 days 00:00:28.013000
904,820,1,17,24.337,0 days 00:00:24.337000
904,1,1,18,22.951,0 days 00:00:22.951000
904,815,1,18,22.367,0 days 00:00:22.367000
904,826,1,18,22.703,0 days 00:00:22.703000
904,821,1,18,23.063,0 days 00:00:23.063000
904,828,1,18,23.091,0 days 00:00:23.091000
904,825,1,19,21.894,0 days 00:00:21.894000
904,822,1,20,22.824,0 days 00:00:22.824000
904,3,1,21,22.254,0 days 00:00:22.254000
904,824,1,21,22.928,0 days 00:00:22.928000
904,155,1,23,22.789,0 days 00:00:22.789000
904,13,2,28,22.381,0 days 00:00:22.381000
904,820,2,31,23.232,0 days 00:00:23.232000
904,20,2,33,21.599,0 days 00:00:21.599000
904,154,2,34,22.078,0 days 00:00:22.078000
904,4,2,35,22.014,0 days 00:00:22.014000
904,16,2,35,23.378,0 days 00:00:23.378000
904,807,2,36,22.724,0 days 00:00:22.724000
904,18,2,36,24.408,0 days 00:00:24.408000
904,826,2,36,22.841,0 days 00:00:22.841000
904,821,2,36,24.78,0 days 00:00:24.780000
904,815,2,37,22.282,0 days 00:00:22.282000
904,813,2,37,22.024,0 days 00:00:22.024000
904,828,2,40,26.671,0 days 00:00:26.671000
904,825,2,41,21.768,0 days 00:00:21.768000
904,824,2,41,22.568,0 days 00:00:22.568000
904,1,2,43,23.59,0 days 00:00:23.590000
904,8,2,43,22.727,0 days 00:00:22.727000
904,820,3,42,23.586,0 days 00:00:23.586000
904,3,2,45,22.309,0 days 00:00:22.309000
904,817,2,45,21.83,0 days 00:00:21.830000
904,822,2,45,22.701,0 days 00:00:22.701000
904,13,3,46,22.304,0 days 00:00:22.304000
904,20,3,52,21.608,0 days 00:00:21.608000
904,821,3,52,23.025,0 days 00:00:23.025000
904,4,3,53,21.664,0 days 00:00:21.664000
904,826,3,53,22.984,0 days 00:00:22.984000
905,154,1,1,26.312,0 days 00:00:26.312000
905,16,1,1,33.207,0 days 00:00:33.207000
905,20,1,4,,
905,154,2,23,25.029,0 days 00:00:25.029000
905,820,1,24,33.074,0 days 00:00:33.074000
905,18,1,25,25.992,0 days 00:00:25.992000
905,821,1,25,25.906,0 days 00:00:25.906000
905,155,1,25,25.421,0 days 00:00:25.421000
905,824,1,25,32.658,0 days 00:00:32.658000
905,3,1,26,24.672,0 days 00:00:24.672000
905,1,1,26,27.509,0 days 00:00:27.509000
905,828,1,25,28.091,0 days 00:00:28.091000
905,8,1,26,25.282,0 days 00:00:25.282000
905,817,1,26,26.584,0 days 00:00:26.584000
905,4,1,26,26.499,0 days 00:00:26.499000
905,825,1,26,28.943,0 days 00:00:28.943000
905,818,1,26,25.444,0 days 00:00:25.444000
905,807,1,26,25.714,0 days 00:00:25.714000
905,822,1,26,25.595,0 days 00:00:25.595000
905,8,2,28,25.684,0 days 00:00:25.684000
905,820,2,27,37.352,0 days 00:00:37.352000
905,818,2,37,19.385,0 days 00:00:19.385000
905,13,1,45,24.264,0 days 00:00:24.264000
905,828,2,51,25.585,0 days 00:00:25.585000
905,155,2,62,25.116,0 days 00:00:25.116000
905,820,3,66,26.137,0 days 00:00:26.137000
905,8,3,73,31.896,0 days 00:00:31.896000
906,821,1,1,24.37,0 days 00:00:24.370000
906,821,2,2,24.768,0 days 00:00:24.768000
906,154,1,11,23.943,0 days 00:00:23.943000
906,817,1,13,23.606,0 days 00:00:23.606000
906,822,1,14,23.448,0 days 00:00:23.448000
906,18,1,14,23.493,0 days 00:00:23.493000
906,20,1,15,23.904,0 days 00:00:23.904000
906,13,1,15,27.949,0 days 00:00:27.949000
906,818,1,15,24.433,0 days 00:00:24.433000
906,825,1,15,23.479,0 days 00:00:23.479000
906,16,1,15,23.703,0 days 00:00:23.703000
906,4,1,16,23.932,0 days 00:00:23.932000
906,8,1,17,23.925,0 days 00:00:23.925000
906,3,1,18,23.882,0 days 00:00:23.882000
906,1,1,19,24.417,0 days 00:00:24.417000
906,826,1,29,25.235,0 days 00:00:25.235000
906,821,3,32,24.403,0 days 00:00:24.403000
906,815,1,34,23.907,0 days 00:00:23.907000
906,822,2,35,24.491,0 days 00:00:24.491000
906,20,2,36,23.34,0 days 00:00:23.340000
906,817,2,37,23.274,0 days 00:00:23.274000
906,18,2,38,25.05,0 days 00:00:25.050000
906,818,2,39,23.975,0 days 00:00:23.975000
906,8,2,39,24.221,0 days 00:00:24.221000
906,16,2,40,24.068,0 days 00:00:24.068000
906,807,1,41,23.902,0 days 00:00:23.902000
906,3,2,44,25.102,0 days 00:00:25.102000
906,4,2,44,23.79,0 days 00:00:23.790000
906,1,2,45,23.554,0 days 00:00:23.554000
906,825,2,45,23.907,0 days 00:00:23.907000
906,154,2,46,23.856,0 days 00:00:23.856000
906,826,2,46,25.698,0 days 00:00:25.698000
906,13,2,48,24.012,0 days 00:00:24.012000
907,154,1,3,21.884,0 days 00:00:21.884000
907,818,1,8,22.232,0 days 00:00:22.232000
907,807,1,9,21.92,0 days 00:00:21.920000
907,825,1,10,21.67,0 days 00:00:21.670000
907,826,1,10,21.906,0 days 00:00:21.906000
907,817,1,10,21.467,0 days 00:00:21.467000
907,3,1,11,21.474,0 days 00:00:21.474000
907,16,1,11,22.96,0 days 00:00:22.960000
907,821,1,12,55.222,0 days 00:00:55.222000
907,1,1,13,22.226,0 days 00:00:22.226000
907,13,1,14,21.896,0 days 00:00:21.896000
907,4,1,14,21.234,0 days 00:00:21.234000
907,155,1,14,22.48,0 days 00:00:22.480000
907,822,1,15,21.133,0 days 00:00:21.133000
907,8,1,15,21.914,0 days 00:00:21.914000
907,20,1,20,21.381,0 days 00:00:21.381000
907,821,2,21,29.067,0 days 00:00:29.067000
907,813,1,26,23.343,0 days 00:00:23.343000
907,18,1,27,21.505,0 days 00:00:21.505000
907,154,2,27,24.212,0 days 00:00:24.212000
907,828,1,28,23.177,0 days 00:00:23.177000
907,815,1,29,23.77,0 days 00:00:23.770000
907,20,2,28,29.844,0 days 00:00:29.844000
907,820,1,37,22.977,0 days 00:00:22.977000
907,1,2,39,22.555,0 days 00:00:22.555000
907,807,2,39,22.246,0 days 00:00:22.246000
907,818,2,39,22.374,0 days 00:00:22.374000
907,3,2,40,21.664,0 days 00:00:21.664000
907,825,2,40,21.882,0 days 00:00:21.882000
907,822,2,41,22.208,0 days 00:00:22.208000
907,824,1,40,24.452,0 days 00:00:24.452000
907,13,2,43,22.096,0 days 00:00:22.096000
907,817,2,43,21.398,0 days 00:00:21.398000
907,16,2,43,22.449,0 days 00:00:22.449000
907,828,2,43,25.178,0 days 00:00:25.178000
907,8,2,44,21.618,0 days 00:00:21.618000
907,821,3,45,22.53,0 days 00:00:22.530000
907,4,2,47,21.276,0 days 00:00:21.276000
907,815,2,55,21.96,0 days 00:00:21.960000
