year,driverId,points
1950,427,0.0
1950,498,0.0
1950,501,0.0
1950,509,0.0
1950,518,0.0
1950,520,0.0
1950,526,0.0
1950,529,1.0
1950,537,0.0
1950,555,0.0
1950,559,0.0
1950,579,27.0
1950,589,4.0
1950,593,9.0
1950,611,0.0
1950,615,0.0
1950,619,0.0
1950,626,3.0
1950,627,13.0
1950,630,0.0
1950,633,0.0
1950,640,0.0
1950,641,0.0
1950,642,30.0
1950,647,11.0
1950,653,0.0
1950,654,0.0
1950,658,0.0
1950,659,0.0
1950,660,0.0
1950,661,0.0
1950,666,0.0
1950,669,5.0
1950,677,0.0
1950,686,4.0
1950,687,4.0
1950,697,2.0
1950,701,6.0
1950,704,3.0
1950,726,0.0
1950,729,0.0
1950,731,0.0
1950,732,0.0
1950,740,0.0
1950,741,3.0
1950,747,0.0
1950,756,0.0
1950,762,0.0
1950,763,0.0
1950,764,0.0
1950,765,0.0
1950,766,0.0
1950,768,4.0
1950,770,3.0
1950,771,0.0
1950,772,0.0
1950,773,0.0
1950,774,1.0
1950,776,0.0
1950,778,0.0
1950,780,0.0
1950,784,0.0
1950,785,0.0
1950,786,28.0
1950,787,0.0
1950,788,0.0
1950,789,0.0
1950,790,0.0
1950,791,0.0
1950,792,0.0
1950,793,3.0
1950,794,1.0
1950,795,0.0
1950,796,0.0
1950,797,0.0
1950,798,0.0
1950,799,0.0
1950,800,0.0
1950,801,0.0
1950,802,3.0
1950,803,0.0
1951,427,0.0
1951,429,0.0
1951,449,0.0
1951,475,0.0
1951,498,27.0
1951,501,0.0
1951,518,0.0
1951,521,0.0
1951,526,0.0
1951,529,0.0
1951,534,0.0
1951,579,37.0
1951,580,0.0
1951,589,0.0
1951,593,0.0
1951,609,0.0
1951,611,0.0
1951,612,3.0
1951,615,0.0
1951,619,0.0
1951,622,0.0
1951,626,0.0
1951,627,3.0
1951,629,0.0
1951,630,0.0
1951,633,18.0
1951,640,2.0
1951,641,10.0
1951,642,22.0
1951,647,28.0
1951,653,0.0
1951,654,0.0
1951,657,0.0
1951,658,2.0
1951,660,0.0
1951,661,0.0
1951,669,0.0
1951,670,0.0
1951,673,6.0
1951,675,2.0
1951,680,0.0
1951,686,5.0
1951,687,0.0
1951,697,7.0
1951,699,0.0
1951,700,0.0
1951,704,2.0
1951,708,0.0
1951,721,0.0
1951,723,0.0
1951,725,0.0
1951,726,0.0
1951,728,0.0
1951,729,0.0
1951,731,0.0
1951,732,0.0
1951,733,0.0
1951,734,2.0
1951,741,0.0
1951,747,0.0
1951,756,0.0
1951,762,0.0
1951,763,3.0
1951,764,0.0
1951,765,0.0
1951,766,9.0
1951,767,0.0
1951,768,0.0
1951,769,0.0
1951,770,0.0
1951,771,0.0
1951,772,0.0
1951,773,0.0
1951,774,0.0
1951,775,0.0
1951,776,0.0
1951,777,0.0
1951,778,0.0
1951,779,0.0
1951,780,0.0
1951,781,0.0
1951,782,0.0
1951,783,0.0
1951,786,4.0
1952,427,2.0
1952,449,0.0
1952,456,0.0
1952,475,0.0
1952,498,6.5
1952,501,0.0
1952,509,6.0
1952,513,0.0
1952,518,3.0
1952,520,0.0
1952,521,0.0
1952,525,0.0
1952,526,8.0
1952,529,0.0
1952,554,6.0
1952,578,10.0
1952,581,0.0
1952,592,0.0
1952,593,0.0
1952,609,0.0
1952,611,4.0
1952,612,0.0
1952,615,0.0
1952,622,0.0
1952,625,0.0
1952,626,9.0
1952,627,0.0
1952,628,0.0
1952,629,0.0
1952,632,2.0
1952,633,8.0
1952,640,0.0
1952,641,22.0
1952,642,27.0
1952,647,53.5
1952,651,0.0
1952,656,2.0
1952,657,1.0
1952,658,0.0
1952,660,0.0
1952,663,3.0
1952,664,0.0
1952,669,0.0
1952,675,0.0
1952,677,0.0
1952,686,0.0
1952,687,0.0
1952,688,0.0
1952,689,2.0
1952,692,0.0
1952,697,2.0
1952,699,0.0
1952,702,0.0
1952,703,0.0
1952,704,0.0
1952,705,0.0
1952,708,0.0
1952,709,0.0
1952,710,0.0
1952,712,0.0
1952,715,0.0
1952,717,0.0
1952,720,0.0
1952,721,0.0
1952,722,0.0
1952,723,10.0
1952,724,0.0
1952,725,0.0
1952,726,0.0
1952,727,0.0
1952,728,0.0
1952,729,0.0
1952,730,0.0
1952,731,0.0
1952,732,0.0
1952,733,0.0
1952,734,0.0
1952,735,0.0
1952,736,0.0
1952,737,0.0
1952,738,0.0
1952,739,0.0
1952,740,0.0
1952,741,0.0
1952,742,3.0
1952,743,2.0
1952,744,0.0
1952,745,0.0
1952,746,0.0
1952,747,0.0
1952,748,0.0
1952,749,0.0
1952,750,0.0
1952,751,0.0
1952,752,0.0
1952,753,0.0
1952,754,0.0
1952,755,0.0
1952,756,0.0
1952,757,0.0
1952,758,0.0
1952,759,0.0
1952,760,0.0
1952,761,0.0
1952,762,0.0
1953,427,4.0
1953,429,0.0
1953,431,0.0
1953,449,0.0
1953,455,0.0
1953,456,0.0
1953,475,0.0
1953,478,0.0
1953,486,0.0
1953,496,0.0
1953,498,14.5
1953,501,0.0
1953,509,0.0
1953,512,0.0
1953,513,0.0
1953,518,2.0
1953,520,0.0
1953,521,0.0
1953,525,0.0
1953,528,0.0
1953,529,0.0
1953,554,0.0
1953,555,1.5
1953,556,0.0
1953,559,0.0
1953,577,0.0
1953,578,27.0
1953,579,29.5
1953,581,0.0
1953,589,0.0
1953,593,0.0
1953,611,2.0
1953,612,0.0
1953,613,0.0
1953,615,1.5
1953,619,0.0
1953,620,0.0
1953,622,0.0
1953,625,0.0
1953,626,0.0
1953,627,0.0
1953,628,0.0
1953,630,0.0
1953,632,0.0
1953,633,17.0
1953,640,7.0
1953,642,32.0
1953,643,0.0
1953,644,0.0
1953,647,46.5
1953,649,0.0
1953,651,0.0
1953,653,0.0
1953,654,0.0
1953,655,0.0
1953,656,6.0
1953,657,9.0
1953,658,2.0
1953,659,0.0
1953,660,0.0
1953,663,0.0
1953,664,0.0
1953,666,0.0
1953,667,0.0
1953,669,0.0
1953,670,4.0
1953,673,0.0
1953,675,0.0
1953,677,0.0
1953,679,0.0
1953,680,0.0
1953,681,0.0
1953,687,0.0
1953,689,0.0
1953,690,0.0
1953,691,2.0
1953,692,0.0
1953,693,0.0
1953,695,2.0
1953,696,0.0
1953,697,6.5
1953,698,0.0
1953,699,0.0
1953,700,0.0
1953,701,0.0
1953,702,0.0
1953,703,0.0
1953,704,0.0
1953,705,0.0
1953,706,0.0
1953,707,0.0
1953,708,0.0
1953,709,0.0
1953,710,0.0
1953,711,0.0
1953,712,0.0
1953,713,0.0
1953,714,0.0
1953,715,0.0
1953,716,0.0
1953,717,0.0
1953,718,0.0
1953,719,0.0
1953,720,0.0
1953,721,0.0
1953,722,0.0
1953,797,0.0
1953,804,0.0
1954,427,17.0
1954,429,2.0
1954,449,0.0
1954,456,0.0
1954,475,4.0
1954,478,8.0
1954,496,0.0
1954,498,26.64
1954,501,0.0
1954,509,0.0
1954,512,0.0
1954,513,0.0
1954,518,1.5
1954,519,0.0
1954,520,0.0
1954,521,0.0
1954,525,6.0
1954,526,1.5
1954,528,0.0
1954,529,0.0
1954,541,0.0
1954,547,0.0
1954,554,0.0
1954,555,0.0
1954,556,0.0
1954,559,0.0
1954,577,6.0
1954,578,24.64
1954,579,57.14
1954,580,0.0
1954,581,0.0
1954,592,0.0
1954,593,0.0
1954,596,0.0
1954,597,0.0
1954,611,0.0
1954,612,0.0
1954,613,0.0
1954,615,0.0
1954,619,0.0
1954,620,2.0
1954,625,2.0
1954,626,4.0
1954,627,0.0
1954,628,0.0
1954,632,0.0
1954,633,2.0
1954,638,0.0
1954,640,0.0
1954,641,0.0
1954,642,6.0
1954,643,6.0
1954,644,4.0
1954,645,0.0
1954,647,1.0
1954,648,12.0
1954,650,0.0
1954,651,0.0
1954,653,0.0
1954,654,0.0
1954,655,0.0
1954,656,0.0
1954,657,8.0
1954,658,5.0
1954,659,0.0
1954,663,0.0
1954,665,0.0
1954,669,3.0
1954,670,4.14
1954,671,0.0
1954,672,0.0
1954,673,2.0
1954,674,0.0
1954,675,0.0
1954,676,0.0
1954,677,0.0
1954,678,0.0
1954,679,0.0
1954,680,0.0
1954,681,0.0
1954,682,0.0
1954,683,0.0
1954,684,0.0
1954,685,0.0
1954,686,0.0
1954,687,0.0
1954,688,0.0
1954,689,0.0
1954,690,0.0
1954,691,0.0
1954,692,0.0
1954,693,0.0
1954,694,0.0
1954,702,0.0
1954,730,0.0
1954,799,0.0
1954,805,0.0
1955,356,0.0
1955,427,11.33
1955,449,0.0
1955,456,0.0
1955,475,23.0
1955,478,1.0
1955,486,0.0
1955,496,2.0
1955,498,2.0
1955,501,0.0
1955,509,0.0
1955,512,3.0
1955,513,0.0
1955,518,0.0
1955,519,1.0
1955,523,0.0
1955,525,0.0
1955,528,0.0
1955,529,3.0
1955,532,0.0
1955,533,0.0
1955,538,0.0
1955,547,0.0
1955,554,6.0
1955,555,3.0
1955,556,0.0
1955,558,0.0
1955,559,0.0
1955,561,0.0
1955,563,0.0
1955,577,6.0
1955,578,0.0
1955,579,41.0
1955,581,0.0
1955,586,0.0
1955,589,0.0
1955,592,0.0
1955,593,0.0
1955,596,0.0
1955,597,0.0
1955,607,2.0
1955,608,12.0
1955,609,0.0
1955,611,0.0
1955,612,0.0
1955,615,0.0
1955,620,1.33
1955,623,0.0
1955,624,0.0
1955,625,0.0
1955,626,0.0
1955,627,0.0
1955,628,8.0
1955,631,0.0
1955,632,3.0
1955,633,2.0
1955,641,9.0
1955,642,10.33
1955,643,7.0
1955,644,0.0
1955,645,0.0
1955,646,0.0
1955,647,0.0
1955,648,5.0
1955,649,0.0
1955,650,0.0
1955,651,0.0
1955,652,0.0
1955,653,4.0
1955,654,1.0
1955,655,0.0
1955,656,0.0
1955,657,1.0
1955,658,0.0
1955,659,0.0
1955,660,0.0
1955,661,0.0
1955,662,0.0
1955,663,0.0
1955,664,0.0
1955,665,0.0
1955,666,0.0
1955,667,0.0
1955,668,0.0
1956,347,0.0
1956,356,0.0
1956,427,0.0
1956,429,0.0
1956,449,0.0
1956,456,0.0
1956,475,28.0
1956,476,0.0
1956,479,0.0
1956,482,2.0
1956,483,0.0
1956,486,5.0
1956,496,0.0
1956,498,0.0
1956,501,3.0
1956,506,0.0
1956,509,0.0
1956,512,0.0
1956,513,0.0
1956,514,0.0
1956,516,0.0
1956,520,0.0
1956,525,0.0
1956,526,0.0
1956,528,4.0
1956,529,0.0
1956,532,0.0
1956,533,0.0
1956,537,2.0
1956,538,0.0
1956,541,4.0
1956,547,2.0
1956,554,22.0
1956,555,1.0
1956,556,0.0
1956,558,0.0
1956,559,8.0
1956,561,0.0
1956,562,0.0
1956,577,4.0
1956,578,4.0
1956,579,34.5
1956,580,6.0
1956,581,25.0
1956,583,1.5
1956,585,0.0
1956,586,0.0
1956,589,0.0
1956,592,0.0
1956,593,3.0
1956,594,0.0
1956,595,0.0
1956,596,0.0
1956,597,0.0
1956,606,3.0
1956,607,3.0
1956,608,7.5
1956,609,0.0
1956,610,0.0
1956,611,6.0
1956,612,0.0
1956,615,0.0
1956,619,0.0
1956,620,0.0
1956,622,1.5
1956,623,0.0
1956,624,2.0
1956,625,0.0
1956,626,0.0
1956,627,2.0
1956,628,0.0
1956,629,0.0
1956,630,0.0
1956,631,0.0
1956,632,6.0
1956,633,2.0
1956,634,0.0
1956,635,0.0
1956,636,0.0
1956,637,0.0
1956,638,0.0
1956,639,0.0
1956,640,0.0
1956,641,0.0
1956,806,0.0
1957,347,0.0
1957,356,0.0
1957,418,10.0
1957,427,5.0
1957,430,0.0
1957,431,0.0
1957,449,0.0
1957,456,2.0
1957,459,0.0
1957,475,25.0
1957,476,4.0
1957,478,0.0
1957,479,11.0
1957,483,1.0
1957,484,0.0
1957,486,0.0
1957,496,4.0
1957,498,1.0
1957,501,10.0
1957,506,0.0
1957,509,7.0
1957,512,0.0
1957,513,0.0
1957,514,0.0
1957,516,0.0
1957,520,0.0
1957,525,4.0
1957,526,0.0
1957,527,0.0
1957,528,0.0
1957,529,0.0
1957,532,0.0
1957,533,0.0
1957,538,0.0
1957,541,0.0
1957,547,0.0
1957,549,0.0
1957,554,6.0
1957,555,3.0
1957,556,0.0
1957,558,0.0
1957,560,0.0
1957,562,0.0
1957,563,0.0
1957,565,0.0
1957,573,0.0
1957,577,16.0
1957,578,13.0
1957,579,46.0
1957,580,0.0
1957,581,8.0
1957,586,0.0
1957,590,5.0
1957,592,0.0
1957,593,0.0
1957,594,0.0
1957,596,0.0
1957,597,0.0
1957,601,0.0
1957,606,1.0
1957,607,0.0
1957,608,0.0
1957,609,0.0
1957,610,0.0
1957,611,8.0
1957,612,2.0
1957,613,0.0
1957,614,0.0
1957,615,0.0
1957,616,0.0
1957,617,0.0
1957,618,0.0
1957,619,0.0
1957,620,0.0
1957,621,0.0
1957,638,0.0
1958,289,0.0
1958,347,3.0
1958,356,3.0
1958,360,0.0
1958,403,9.0
1958,418,0.0
1958,427,12.0
1958,430,0.0
1958,431,0.0
1958,437,0.0
1958,449,0.0
1958,455,0.0
1958,456,15.0
1958,459,0.0
1958,475,41.0
1958,476,9.0
1958,477,3.0
1958,478,0.0
1958,479,24.0
1958,482,0.0
1958,483,0.0
1958,484,0.0
1958,486,0.0
1958,496,0.0
1958,501,14.0
1958,502,0.0
1958,509,2.0
1958,510,0.0
1958,512,0.0
1958,513,0.0
1958,514,0.0
1958,516,0.0
1958,523,0.0
1958,525,8.0
1958,526,0.0
1958,527,0.0
1958,528,0.0
1958,529,4.0
1958,531,0.0
1958,533,4.0
1958,536,0.0
1958,537,0.0
1958,539,0.0
1958,541,0.0
1958,543,0.0
1958,547,0.0
1958,549,0.0
1958,551,0.0
1958,553,0.0
1958,554,9.0
1958,555,0.0
1958,558,0.0
1958,560,0.0
1958,562,0.0
1958,563,0.0
1958,564,0.0
1958,565,0.0
1958,566,0.0
1958,577,12.0
1958,578,49.0
1958,579,7.0
1958,580,0.0
1958,581,14.0
1958,582,0.0
1958,583,0.0
1958,584,0.0
1958,585,0.0
1958,586,0.0
1958,587,0.0
1958,588,0.0
1958,589,0.0
1958,590,11.0
1958,591,6.0
1958,592,0.0
1958,593,0.0
1958,594,0.0
1958,595,0.0
1958,596,0.0
1958,597,0.0
1958,598,0.0
1958,599,0.0
1958,600,0.0
1958,601,0.0
1958,602,0.0
1958,603,0.0
1958,604,0.0
1958,605,0.0
1959,289,0.0
1959,347,10.0
1959,353,0.0
1959,356,34.0
1959,360,16.5
1959,364,13.0
1959,376,0.0
1959,387,0.0
1959,401,0.0
1959,403,20.0
1959,404,5.0
1959,418,10.0
1959,427,19.0
1959,430,0.0
1959,432,0.0
1959,437,0.0
1959,441,0.0
1959,449,8.0
1959,456,0.0
1959,462,0.0
1959,465,0.0
1959,475,25.5
1959,476,0.0
1959,477,2.0
1959,478,0.0
1959,479,27.0
1959,481,0.0
1959,482,3.0
1959,483,0.0
1959,484,0.0
1959,486,0.0
1959,501,5.0
1959,502,0.0
1959,505,0.0
1959,506,0.0
1959,509,6.0
1959,510,2.0
1959,511,0.0
1959,512,5.0
1959,513,0.0
1959,514,0.0
1959,516,0.0
1959,517,0.0
1959,518,0.0
1959,520,0.0
1959,522,0.0
1959,525,0.0
1959,527,0.0
1959,528,0.0
1959,529,3.0
1959,531,0.0
1959,533,0.0
1959,535,0.0
1959,536,0.0
1959,537,0.0
1959,538,0.0
1959,540,0.0
1959,541,0.0
1959,542,0.0
1959,543,0.0
1959,549,0.0
1959,550,0.0
1959,551,0.0
1959,552,0.0
1959,553,0.0
1959,554,2.0
1959,555,0.0
1959,556,0.0
1959,557,0.0
1959,558,0.0
1959,559,0.0
1959,560,0.0
1959,561,0.0
1959,562,0.0
1959,563,0.0
1959,564,0.0
1959,565,0.0
1959,566,0.0
1959,567,0.0
1959,568,0.0
1959,569,0.0
1959,570,0.0
1959,571,0.0
1959,572,0.0
1959,573,0.0
1959,574,0.0
1959,575,0.0
1959,576,0.0
1960,289,4.0
1960,341,6.0
1960,347,4.0
1960,353,0.0
1960,356,43.0
1960,360,37.0
1960,364,0.0
1960,373,8.0
1960,376,1.0
1960,386,8.0
1960,398,0.0
1960,403,16.0
1960,404,18.0
1960,418,0.0
1960,427,0.0
1960,430,0.0
1960,431,0.0
1960,432,0.0
1960,435,4.0
1960,437,0.0
1960,439,0.0
1960,440,0.0
1960,449,6.0
1960,455,0.0
1960,456,0.0
1960,465,0.0
1960,475,19.0
1960,476,10.0
1960,477,6.0
1960,478,1.0
1960,479,7.0
1960,481,3.0
1960,482,10.0
1960,483,0.0
1960,484,0.0
1960,486,0.0
1960,491,0.0
1960,494,0.0
1960,496,3.0
1960,497,0.0
1960,498,0.0
1960,499,0.0
1960,500,0.0
1960,501,0.0
1960,502,0.0
1960,503,0.0
1960,504,0.0
1960,505,0.0
1960,506,0.0
1960,507,0.0
1960,508,0.0
1960,509,8.0
1960,510,4.0
1960,511,3.0
1960,512,2.0
1960,513,1.0
1960,514,0.0
1960,515,0.0
1960,516,0.0
1960,517,0.0
1960,518,0.0
1960,519,0.0
1960,520,0.0
1960,521,0.0
1960,522,0.0
1960,523,0.0
1960,524,0.0
1960,525,0.0
1960,526,0.0
1960,527,0.0
1960,528,0.0
1960,529,0.0
1960,530,0.0
1960,531,0.0
1960,532,0.0
1960,533,0.0
1960,534,0.0
1960,535,0.0
1960,536,0.0
1960,537,0.0
1960,538,0.0
1960,539,0.0
1960,540,0.0
1960,541,1.0
1960,542,0.0
1960,543,3.0
1960,544,0.0
1960,545,0.0
1960,546,0.0
1960,547,0.0
1960,548,0.0
1961,289,3.0
1961,341,4.0
1961,347,3.0
1961,356,4.0
1961,360,11.0
1961,364,21.0
1961,373,11.0
1961,376,0.0
1961,385,0.0
1961,386,16.0
1961,394,9.0
1961,401,0.0
1961,403,38.0
1961,404,12.0
1961,408,0.0
1961,418,0.0
1961,424,0.0
1961,425,0.0
1961,427,0.0
1961,428,0.0
1961,429,0.0
1961,430,0.0
1961,431,0.0
1961,433,0.0
1961,434,0.0
1961,435,0.0
1961,436,0.0
1961,437,0.0
1961,440,0.0
1961,441,0.0
1961,444,0.0
1961,447,0.0
1961,453,3.0
1961,454,0.0
1961,455,0.0
1961,456,2.0
1961,459,0.0
1961,460,0.0
1961,465,0.0
1961,467,0.0
1961,468,0.0
1961,475,21.0
1961,476,33.0
1961,477,0.0
1961,478,0.0
1961,479,6.0
1961,480,0.0
1961,481,0.0
1961,482,3.0
1961,483,0.0
1961,484,0.0
1961,485,0.0
1961,486,0.0
1961,487,0.0
1961,488,0.0
1961,489,0.0
1961,490,0.0
1961,491,0.0
1961,492,0.0
1961,493,0.0
1961,494,0.0
1961,495,0.0
1962,289,52.0
1962,340,0.0
1962,341,19.0
1962,346,0.0
1962,347,3.0
1962,356,9.0
1962,360,32.0
1962,364,15.0
1962,368,0.0
1962,373,30.0
1962,376,0.0
1962,385,4.0
1962,386,10.0
1962,394,5.0
1962,397,0.0
1962,401,6.0
1962,403,14.0
1962,404,2.0
1962,408,13.0
1962,410,1.0
1962,411,0.0
1962,413,0.0
1962,418,1.0
1962,424,0.0
1962,425,0.0
1962,427,0.0
1962,428,0.0
1962,430,2.0
1962,434,0.0
1962,435,3.0
1962,436,0.0
1962,437,0.0
1962,438,0.0
1962,439,0.0
1962,440,0.0
1962,442,0.0
1962,444,0.0
1962,445,0.0
1962,446,0.0
1962,453,0.0
1962,454,4.0
1962,455,0.0
1962,456,0.0
1962,457,0.0
1962,458,0.0
1962,459,0.0
1962,460,0.0
1962,461,0.0
1962,462,0.0
1962,463,0.0
1962,464,0.0
1962,465,0.0
1962,466,0.0
1962,467,0.0
1962,468,0.0
1962,469,0.0
1962,470,0.0
1962,471,0.0
1962,472,0.0
1962,473,0.0
1962,474,0.0
1963,278,0.0
1963,289,29.0
1963,305,0.0
1963,310,0.0
1963,340,0.0
1963,341,22.0
1963,345,0.0
1963,346,1.0
1963,347,6.0
1963,356,14.0
1963,360,17.0
1963,362,0.0
1963,364,19.0
1963,368,0.0
1963,373,73.0
1963,374,0.0
1963,375,1.0
1963,376,0.0
1963,382,0.0
1963,383,0.0
1963,385,6.0
1963,386,34.0
1963,394,0.0
1963,397,0.0
1963,401,1.0
1963,403,0.0
1963,404,6.0
1963,407,0.0
1963,408,9.0
1963,409,0.0
1963,410,0.0
1963,411,0.0
1963,412,0.0
1963,413,0.0
1963,418,0.0
1963,420,0.0
1963,423,3.0
1963,427,0.0
1963,428,0.0
1963,429,0.0
1963,430,2.0
1963,432,0.0
1963,433,0.0
1963,434,0.0
1963,435,0.0
1963,436,0.0
1963,437,0.0
1963,438,0.0
1963,439,0.0
1963,440,3.0
1963,441,0.0
1963,442,0.0
1963,443,0.0
1963,444,0.0
1963,445,0.0
1963,446,0.0
1963,447,0.0
1963,448,0.0
1963,449,0.0
1963,450,0.0
1963,451,0.0
1963,452,0.0
1964,278,2.0
1964,289,41.0
1964,305,1.0
1964,309,0.0
1964,340,0.0
1964,341,40.0
1964,345,1.0
1964,346,7.0
1964,347,3.0
1964,356,11.0
1964,358,0.0
1964,360,13.0
1964,364,19.0
1964,370,0.0
1964,373,32.0
1964,374,4.0
1964,375,0.0
1964,380,0.0
1964,382,0.0
1964,383,5.0
1964,385,23.0
1964,386,23.0
1964,394,0.0
1964,397,11.0
1964,399,0.0
1964,401,1.0
1964,402,0.0
1964,403,1.0
1964,404,4.0
1964,405,0.0
1964,408,4.0
1964,420,0.0
1964,423,0.0
1964,427,2.0
1964,428,0.0
1964,429,0.0
1964,430,0.0
1964,431,0.0
1964,432,0.0
1964,433,2.0
1964,434,0.0
1965,278,0.0
1965,289,47.0
1965,293,0.0
1965,304,5.0
1965,305,0.0
1965,328,34.0
1965,334,0.0
1965,340,0.0
1965,341,17.0
1965,345,2.0
1965,346,5.0
1965,347,0.0
1965,356,9.0
1965,358,4.0
1965,360,10.0
1965,362,0.0
1965,364,25.0
1965,368,0.0
1965,370,2.0
1965,373,54.0
1965,374,10.0
1965,375,0.0
1965,376,0.0
1965,380,0.0
1965,382,0.0
1965,383,0.0
1965,385,13.0
1965,386,11.0
1965,394,0.0
1965,396,0.0
1965,402,0.0
1965,404,0.0
1965,405,2.0
1965,406,0.0
1965,407,0.0
1965,408,0.0
1965,409,0.0
1965,410,0.0
1965,411,0.0
1965,412,0.0
1965,413,0.0
1965,414,0.0
1965,415,0.0
1965,416,0.0
1965,417,0.0
1965,418,0.0
1965,419,0.0
1965,420,0.0
1965,421,0.0
1965,422,0.0
1965,423,0.0
1965,424,0.0
1965,425,0.0
1965,426,0.0
1966,278,0.0
1966,289,17.0
1966,304,18.0
1966,328,14.0
1966,341,28.0
1966,345,0.0
1966,346,3.0
1966,347,1.0
1966,356,45.0
1966,358,24.0
1966,360,3.0
1966,364,4.0
1966,373,16.0
1966,374,4.0
1966,375,9.0
1966,382,0.0
1966,383,1.0
1966,385,12.0
1966,386,5.0
1966,387,12.0
1966,388,0.0
1966,389,0.0
1966,394,0.0
1966,396,3.0
1966,397,1.0
1966,398,0.0
1966,399,1.0
1966,400,0.0
1966,401,0.0
1966,402,0.0
1966,403,0.0
1966,404,0.0
1966,405,0.0
1967,235,1.0
1967,262,0.0
1967,278,20.0
1967,289,15.0
1967,293,0.0
1967,304,51.0
1967,306,0.0
1967,322,0.0
1967,326,0.0
1967,328,10.0
1967,340,6.0
1967,341,20.0
1967,345,15.0
1967,346,6.0
1967,347,3.0
1967,351,0.0
1967,356,48.0
1967,358,6.0
1967,359,0.0
1967,360,3.0
1967,361,0.0
1967,364,13.0
1967,365,0.0
1967,368,0.0
1967,370,0.0
1967,371,0.0
1967,373,41.0
1967,374,9.0
1967,375,1.0
1967,377,0.0
1967,379,0.0
1967,382,0.0
1967,383,2.0
1967,384,0.0
1967,385,0.0
1967,386,0.0
1967,387,2.0
1967,388,2.0
1967,389,1.0
1967,390,0.0
1967,391,0.0
1967,392,0.0
1967,393,0.0
1967,394,0.0
1967,395,0.0
1968,207,0.0
1968,235,27.0
1968,262,6.0
1968,278,10.0
1968,280,0.0
1968,289,48.0
1968,293,0.0
1968,304,33.0
1968,306,11.0
1968,312,4.0
1968,321,0.0
1968,322,0.0
1968,328,36.0
1968,333,0.0
1968,334,0.0
1968,340,0.0
1968,341,12.0
1968,343,0.0
1968,345,18.0
1968,346,12.0
1968,347,3.0
1968,350,5.0
1968,351,2.0
1968,356,2.0
1968,358,8.0
1968,359,6.0
1968,360,22.0
1968,361,4.0
1968,364,3.0
1968,365,0.0
1968,368,0.0
1968,369,0.0
1968,370,6.0
1968,373,9.0
1968,374,0.0
1968,375,6.0
1968,376,5.0
1968,377,0.0
1968,378,0.0
1968,379,0.0
1968,380,0.0
1968,381,0.0
1968,382,0.0
1969,207,0.0
1969,235,37.0
1969,262,1.0
1969,278,4.0
1969,289,19.0
1969,304,20.0
1969,306,21.0
1969,321,0.0
1969,328,63.0
1969,340,0.0
1969,341,6.0
1969,343,0.0
1969,345,3.0
1969,346,15.0
1969,347,0.0
1969,350,3.0
1969,351,1.0
1969,352,0.0
1969,353,0.0
1969,356,14.0
1969,357,0.0
1969,358,22.0
1969,359,1.0
1969,360,26.0
1969,361,16.0
1969,362,0.0
1969,368,0.0
1969,369,0.0
1969,370,3.0
1969,371,0.0
1969,372,0.0
1970,207,4.0
1970,223,33.0
1970,224,12.0
1970,235,40.0
1970,238,0.0
1970,243,10.0
1970,262,2.0
1970,278,23.0
1970,280,8.0
1970,289,7.0
1970,293,0.0
1970,304,27.0
1970,306,16.0
1970,312,0.0
1970,314,0.0
1970,317,4.0
1970,320,1.0
1970,321,1.0
1970,327,1.0
1970,328,25.0
1970,330,0.0
1970,333,0.0
1970,339,0.0
1970,340,0.0
1970,341,3.0
1970,345,23.0
1970,346,0.0
1970,347,0.0
1970,351,0.0
1970,352,0.0
1970,353,0.0
1970,356,25.0
1970,357,2.0
1970,358,45.0
1970,359,2.0
1970,360,6.0
1970,361,0.0
1970,362,0.0
1970,363,3.0
1970,364,1.0
1970,365,0.0
1970,366,0.0
1970,367,0.0
1971,182,0.0
1971,197,0.0
1971,207,12.0
1971,223,13.0
1971,224,16.0
1971,235,19.0
1971,238,33.0
1971,243,3.0
1971,262,0.0
1971,278,9.0
1971,280,4.0
1971,288,4.0
1971,289,2.0
1971,293,0.0
1971,298,0.0
1971,304,9.0
1971,305,3.0
1971,306,1.0
1971,307,5.0
1971,309,0.0
1971,312,0.0
1971,314,5.0
1971,317,9.0
1971,320,9.0
1971,321,0.0
1971,322,0.0
1971,327,26.0
1971,328,62.0
1971,329,0.0
1971,330,0.0
1971,333,0.0
1971,334,0.0
1971,337,0.0
1971,338,0.0
1971,339,0.0
1971,340,0.0
1971,341,3.0
1971,342,0.0
1971,344,0.0
1971,345,9.0
1971,346,19.0
1971,347,0.0
1971,348,0.0
1971,349,0.0
1971,350,0.0
1971,351,0.0
1971,352,0.0
1971,353,0.0
1971,354,0.0
1971,355,0.0
1972,182,0.0
1972,199,3.0
1972,207,4.0
1972,221,0.0
1972,222,0.0
1972,223,15.0
1972,224,61.0
1972,232,1.0
1972,235,27.0
1972,238,12.0
1972,243,0.0
1972,250,3.0
1972,262,0.0
1972,278,12.0
1972,280,0.0
1972,289,4.0
1972,290,0.0
1972,293,0.0
1972,296,0.0
1972,304,39.0
1972,305,13.0
1972,306,9.0
1972,307,4.0
1972,309,23.0
1972,312,4.0
1972,314,2.0
1972,317,0.0
1972,320,1.0
1972,321,0.0
1972,327,15.0
1972,328,45.0
1972,329,0.0
1972,330,0.0
1972,333,3.0
1972,337,0.0
1972,338,0.0
1972,339,0.0
1972,340,0.0
1972,341,0.0
1972,342,0.0
1972,343,0.0
1972,344,0.0
1973,182,2.0
