driverId,year,points
830,2022,433.0
830,2023,530.0
830,2024,399.0
831,2015,27.0
831,2016,2.0
832,2015,18.0
832,2016,46.0
832,2017,54.0
832,2018,53.0
832,2019,96.0
832,2020,105.0
832,2021,163.5
832,2022,228.0
832,2023,178.0
832,2024,262.0
833,2015,0.0
834,2015,0.0
835,2016,1.0
835,2017,8.0
836,2016,1.0
836,2017,5.0
837,2016,0.0
838,2016,1.0
838,2017,13.0
838,2018,12.0
839,2016,0.0
839,2017,87.0
839,2018,49.0
839,2020,62.0
839,2021,74.0
839,2022,89.0
839,2023,56.0
839,2024,23.0
840,2017,40.0
840,2018,6.0
840,2019,21.0
840,2020,75.0
840,2021,34.0
840,2022,18.0
840,2023,68.0
840,2024,24.0
841,2017,0.0
841,2019,14.0
841,2020,4.0
841,2021,3.0
842,2017,0.0
842,2018,29.0
842,2019,95.0
842,2020,75.0
842,2021,110.0
842,2022,23.0
842,2023,54.0
842,2024,40.0
843,2017,0.0
843,2018,4.0
844,2018,39.0
844,2019,264.0
844,2020,98.0
844,2021,159.0
844,2022,291.0
844,2023,185.0
844,2024,327.0
845,2018,1.0
846,2019,49.0
846,2020,97.0
846,2021,160.0
846,2022,116.0
846,2023,184.0
846,2024,344.0
847,2019,0.0
847,2020,3.0
847,2021,16.0
847,2022,262.0
847,2023,157.0
847,2024,226.0
848,2019,92.0
848,2020,105.0
848,2022,4.0
848,2023,25.0
848,2024,12.0
849,2020,0.0
849,2021,7.0
849,2022,2.0
850,2020,0.0
851,2020,0.0
852,2021,32.0
852,2022,12.0
852,2023,14.0
852,2024,29.0
853,2021,0.0
854,2021,0.0
854,2022,12.0
855,2022,6.0
855,2023,6.0
855,2024,4.0
856,2022,2.0
856,2023,0.0
857,2023,82.0
857,2024,265.0
858,2023,1.0
858,2024,0.0
859,2023,2.0
859,2024,4.0
860,2024,7.0
861,2024,5.0
862,2024,0.0
