raceId,driverId,stop,lap,duration_s
1088,847,3,57,0 days 00:00:21.363000
1088,830,4,57,0 days 00:00:14.113000
1088,848,4,56,0 days 00:00:14.114000
1088,854,4,56,0 days 00:00:14.144000
1088,20,4,56,0 days 00:00:14.349000
1088,844,4,57,0 days 00:00:14.008000
1088,825,4,56,0 days 00:00:14.175000
1088,815,4,57,0 days 00:00:14.113000
1088,855,4,56,0 days 00:00:14.128000
1088,832,3,57,0 days 00:00:21.164000
1088,846,3,57,0 days 00:00:21.264000
1088,4,3,57,0 days 00:00:15.762000
1088,817,5,56,0 days 00:00:14.493000
1088,839,3,57,0 days 00:00:14.041000
1088,840,4,57,0 days 00:00:14.118000
1088,842,4,57,0 days 00:00:13.973000
1089,815,1,7,0 days 00:00:23.698000
1089,844,1,12,0 days 00:00:23.531000
1089,849,1,15,0 days 00:00:26.782000
1089,842,1,18,0 days 00:00:25.376000
1089,855,1,18,0 days 00:00:25.366000
1089,840,1,18,0 days 00:00:24.254000
1089,817,1,19,0 days 00:00:25.164000
1089,856,1,19,0 days 00:00:24.628000
1089,839,1,19,0 days 00:00:24.336000
1089,852,1,19,0 days 00:00:24.009000
1089,847,1,23,0 days 00:00:25.075000
1089,825,1,24,0 days 00:00:30.164000
1089,830,1,25,0 days 00:00:23.791000
1089,832,1,30,0 days 00:00:23.728000
1089,844,2,33,0 days 00:00:23.904000
1089,1,1,33,0 days 00:00:24.282000
1089,854,1,33,0 days 00:00:24.817000
1089,846,1,35,0 days 00:00:26.714000
1089,822,1,35,0 days 00:00:24.758000
1089,815,2,42,0 days 00:00:23.299000
1089,847,2,47,0 days 00:00:24.114000
1089,825,2,46,0 days 00:00:24.846000
1089,832,2,47,0 days 00:00:24.525000
1089,846,2,47,0 days 00:00:24.784000
1089,830,2,48,0 days 00:00:24.091000
1089,852,2,47,0 days 00:00:23.904000
1089,844,3,48,0 days 00:00:23.719000
1089,849,2,47,0 days 00:00:24.263000
1091,825,1,7,0 days 00:00:39.247000
1091,847,1,21,0 days 00:00:30.378000
1091,842,1,33,0 days 00:00:29.867000
1091,852,1,33,0 days 00:00:31.293000
1091,822,1,33,0 days 00:00:32.167000
1091,825,2,33,0 days 00:00:32.603000
1091,844,1,34,0 days 00:00:32.058000
1091,1,1,34,0 days 00:00:41.019000
1091,20,1,34,0 days 00:00:29.704000
1091,854,1,34,0 days 00:00:31.201000
1091,815,1,35,0 days 00:00:29.550000
1091,832,1,35,0 days 00:00:30.603000
1091,830,1,35,0 days 00:00:29.407000
1091,840,1,35,0 days 00:00:29.863000
1091,847,2,35,0 days 00:00:29.713000
1091,846,1,36,0 days 00:00:30.528000
1091,817,1,36,0 days 00:00:30.946000
1091,830,2,40,0 days 00:00:29.775000
1091,854,2,41,0 days 00:00:34.722000
1091,847,3,41,0 days 00:00:33.211000
1091,847,4,51,0 days 00:00:29.893000
1092,842,1,1,0 days 00:00:41.319000
1092,830,1,2,
1092,844,1,2,
1092,815,1,2,
1092,839,1,2,
1092,1,1,2,
1092,4,1,2,
1092,847,1,2,
1092,817,1,2,
1092,852,1,2,
1092,854,1,2,
1092,840,1,2,
1092,825,1,2,
1092,846,1,2,
1092,822,1,2,
1092,849,1,2,
1092,20,1,2,
1092,855,1,2,
1092,842,2,2,
1092,849,2,5,0 days 00:00:24.785000
1092,20,2,5,0 days 00:00:24.218000
1092,846,2,6,0 days 00:00:24.595000
1092,822,2,6,0 days 00:00:24.869000
1092,830,2,7,0 days 00:00:24.308000
1092,844,2,7,0 days 00:00:25.899000
1092,815,2,7,0 days 00:00:25.322000
1092,839,2,7,0 days 00:00:25.172000
1092,1,2,7,0 days 00:00:25.059000
1092,847,2,7,0 days 00:00:28.728000
1092,852,2,7,0 days 00:00:24.439000
1092,825,2,7,0 days 00:00:25.594000
1092,840,2,7,0 days 00:00:24.005000
1092,842,3,7,0 days 00:00:24.966000
1092,4,2,8,0 days 00:00:24.106000
1092,817,2,8,0 days 00:00:25.377000
1092,855,2,9,0 days 00:00:24.563000
1092,854,2,11,0 days 00:00:24.608000
1092,855,3,18,0 days 00:00:24.266000
1092,840,3,19,0 days 00:00:23.870000
1092,842,4,19,0 days 00:00:23.966000
1092,852,3,20,0 days 00:00:23.756000
1092,4,3,22,0 days 00:00:24.123000
1093,849,1,5,0 days 00:00:25.321000
1093,848,1,9,0 days 00:00:24.624000
1093,855,1,9,0 days 00:00:27.326000
1093,822,1,10,0 days 00:00:25.013000
1093,852,1,10,0 days 00:00:23.688000
1093,817,1,10,0 days 00:00:26.206000
1093,842,1,11,0 days 00:00:23.670000
1093,1,1,12,0 days 00:00:24.362000
1093,830,1,13,0 days 00:00:23.866000
1093,847,1,13,0 days 00:00:30.038000
1093,815,1,14,0 days 00:00:23.403000
1093,846,1,14,0 days 00:00:24.026000
1093,840,1,15,0 days 00:00:25.417000
1093,844,1,18,0 days 00:00:24.314000
1093,20,1,18,0 days 00:00:24.307000
1093,4,1,18,0 days 00:00:23.870000
1093,839,1,18,0 days 00:00:24.816000
1093,854,1,18,0 days 00:00:25.209000
1093,825,1,18,0 days 00:00:29.039000
1093,848,2,18,0 days 00:00:24.311000
1093,849,2,18,0 days 00:00:24.195000
1093,4,2,22,0 days 00:00:39.707000
1093,855,2,23,0 days 00:00:25.015000
1093,842,2,32,0 days 00:00:28.918000
1093,852,2,33,0 days 00:00:23.241000
1093,854,2,33,0 days 00:00:24.651000
1093,1,2,34,0 days 00:00:24.135000
1093,846,2,34,0 days 00:00:23.702000
1093,830,2,35,0 days 00:00:32.254000
1093,844,2,35,0 days 00:00:23.755000
1093,817,2,35,0 days 00:00:24.436000
1093,847,2,36,0 days 00:00:24.509000
1093,815,2,38,0 days 00:00:24.801000
1093,20,2,41,0 days 00:00:38.157000
1093,839,2,45,0 days 00:00:24.711000
1093,847,3,54,0 days 00:00:23.947000
1094,840,1,17,0 days 00:00:23.509000
1094,815,1,23,0 days 00:00:24.892000
1094,849,1,23,0 days 00:00:23.826000
1094,854,1,24,0 days 00:00:23.679000
1094,830,1,25,0 days 00:00:22.487000
1094,844,1,28,0 days 00:00:22.193000
1094,1,1,29,0 days 00:00:23.194000
1094,832,1,29,0 days 00:00:23.469000
1094,852,1,29,0 days 00:00:22.468000
1094,846,1,31,0 days 00:00:22.585000
1094,839,1,33,0 days 00:00:22.343000
1094,847,1,34,0 days 00:00:22.795000
1094,20,1,38,0 days 00:00:22.534000
1094,848,1,38,0 days 00:00:23.182000
1094,825,1,38,0 days 00:00:23.722000
1094,822,1,39,0 days 00:00:23.863000
1094,4,1,40,0 days 00:00:23.159000
1094,842,1,40,0 days 00:00:29.168000
1094,840,2,40,0 days 00:00:23.119000
1094,817,1,44,0 days 00:00:22.280000
1094,855,1,45,0 days 00:00:24.218000
1094,849,2,52,0 days 00:00:24.039000
1094,847,2,69,0 days 00:00:23.118000
1095,848,1,4,0 days 00:00:24.361000
1095,830,1,7,0 days 00:00:30.942000
1095,844,1,7,0 days 00:00:30.080000
1095,4,1,14,0 days 00:00:23.478000
1095,855,1,16,0 days 00:00:24.332000
1095,832,1,17,0 days 00:00:25.206000
1095,842,1,19,0 days 00:00:23.460000
1095,852,1,20,0 days 00:00:23.287000
1095,849,1,20,0 days 00:00:28.807000
1095,844,2,21,0 days 00:00:23.172000
1095,815,1,23,0 days 00:00:22.869000
1095,830,2,23,0 days 00:00:31.682000
1095,847,1,24,0 days 00:00:23.521000
1095,846,1,24,0 days 00:00:29.338000
1095,822,1,24,0 days 00:00:23.908000
1095,839,1,24,0 days 00:00:23.868000
1095,854,1,24,0 days 00:00:24.487000
1095,848,2,25,0 days 00:00:23.352000
1095,20,1,26,0 days 00:00:24.248000
1095,1,1,29,0 days 00:00:24.081000
1095,840,1,29,0 days 00:00:23.469000
1095,849,2,32,0 days 00:00:24.292000
1095,4,2,35,0 days 00:00:28.855000
1095,842,2,35,0 days 00:00:23.328000
1095,832,2,36,0 days 00:00:23.483000
1095,855,2,37,0 days 00:00:25.111000
1095,852,2,40,0 days 00:00:23.645000
1095,844,3,44,0 days 00:00:23.124000
1095,822,2,45,0 days 00:00:24.616000
1095,20,2,45,0 days 00:00:24.028000
1095,846,2,45,0 days 00:00:24.669000
1095,854,2,46,0 days 00:00:25.156000
1095,815,2,47,0 days 00:00:23.152000
1095,839,2,47,0 days 00:00:24.445000
1095,848,3,47,0 days 00:00:23.322000
1095,1,2,48,0 days 00:00:23.415000
1095,830,3,48,0 days 00:00:24.102000
1095,840,2,48,0 days 00:00:23.764000
1095,847,2,49,0 days 00:00:23.480000
1095,4,3,52,0 days 00:00:23.790000
1095,842,3,52,0 days 00:00:23.009000
1095,832,3,53,0 days 00:00:23.816000
1095,849,3,52,0 days 00:00:23.640000
1095,852,3,54,0 days 00:00:23.635000
1096,848,1,12,0 days 00:00:21.793000
1096,840,1,13,0 days 00:00:21.814000
1096,839,1,14,0 days 00:00:21.895000
1096,852,1,14,0 days 00:00:21.591000
1096,854,1,14,0 days 00:00:22.276000
1096,842,1,14,0 days 00:00:21.855000
1096,815,1,15,0 days 00:00:21.360000
1096,847,1,15,0 days 00:00:24.243000
1096,846,1,15,0 days 00:00:22.234000
1096,855,1,15,0 days 00:00:22.435000
1096,849,1,15,0 days 00:00:22.423000
1096,832,1,17,0 days 00:00:21.930000
1096,1,1,18,0 days 00:00:21.270000
1096,4,1,19,0 days 00:00:21.740000
1096,817,1,19,0 days 00:00:21.893000
1096,830,1,20,0 days 00:00:22.735000
1096,844,1,21,0 days 00:00:22.210000
1096,20,1,25,0 days 00:00:23.186000
1096,825,1,28,0 days 00:00:22.387000
1096,822,1,30,0 days 00:00:22.573000
1096,815,2,33,0 days 00:00:21.367000
1096,854,2,34,0 days 00:00:23.530000
1096,848,2,35,0 days 00:00:21.798000
1096,852,2,38,0 days 00:00:22.262000
1096,832,2,39,0 days 00:00:21.575000
1096,847,2,39,0 days 00:00:27.931000
1096,849,2,38,0 days 00:00:25.174000
1096,840,2,40,0 days 00:00:21.802000
1096,839,2,41,0 days 00:00:21.734000
1096,846,2,42,0 days 00:00:21.559000
1096,855,2,44,0 days 00:00:23.159000
1098,842,1,9,0 days 00:00:25.885000
1098,846,1,10,0 days 00:00:32.766000
1098,852,1,10,0 days 00:00:25.267000
1098,822,1,11,0 days 00:00:25.399000
1098,848,1,11,0 days 00:00:25.054000
1098,807,1,11,0 days 00:00:26.075000
1098,856,1,11,0 days 00:00:25.018000
1098,1,1,12,0 days 00:00:24.682000
1098,839,1,12,0 days 00:00:24.966000
1098,858,1,12,0 days 00:00:25.600000
1098,855,1,12,0 days 00:00:25.787000
1098,844,1,13,0 days 00:00:24.345000
1098,832,1,13,0 days 00:00:24.500000
1098,847,1,13,0 days 00:00:27.062000
1098,830,1,14,0 days 00:00:24.289000
1098,4,1,14,0 days 00:00:25.800000
1098,840,1,15,0 days 00:00:25.449000
1098,825,1,15,0 days 00:00:25.439000
1098,839,2,15,0 days 00:00:41.462000
1098,815,1,17,0 days 00:00:24.264000
1098,846,2,17,0 days 00:00:33.661000
1098,842,2,25,0 days 00:00:24.879000
1098,848,2,26,0 days 00:00:24.920000
1098,852,2,26,0 days 00:00:24.372000
1098,807,2,26,0 days 00:00:37.769000
1098,856,2,27,0 days 00:00:25.234000
1098,846,3,27,0 days 00:00:33.467000
1098,822,2,29,0 days 00:00:25.643000
1098,825,2,29,0 days 00:00:25.344000
1098,1,2,30,0 days 00:00:24.690000
1098,840,2,30,0 days 00:00:24.639000
1098,858,2,30,0 days 00:00:25.670000
1098,832,2,31,0 days 00:00:24.227000
1098,847,2,31,0 days 00:00:24.406000
1098,855,2,32,0 days 00:00:25.282000
1098,839,3,32,0 days 00:00:44.518000
1098,844,2,33,0 days 00:00:24.644000
1098,815,2,34,0 days 00:00:25.091000
1098,4,2,34,0 days 00:00:24.869000
1098,830,2,36,0 days 00:00:24.910000
1098,846,4,37,0 days 00:00:33.236000
1098,848,3,40,0 days 00:00:24.458000
1098,842,3,40,0 days 00:00:24.736000
1098,852,3,40,0 days 00:00:25.818000
1098,858,3,40,0 days 00:00:25.047000
1098,825,3,40,0 days 00:00:25.125000
1098,807,3,40,0 days 00:00:27.080000
1098,846,5,47,0 days 00:00:30.710000
1098,855,3,54,0 days 00:00:30.167000
1098,846,6,54,0 days 00:00:31.494000
1099,857,1,1,0 days 00:00:31.534000
1099,846,1,2,0 days 00:00:29.444000
1099,825,1,8,0 days 00:00:20.870000
1099,822,1,9,0 days 00:00:21.505000
1099,855,1,11,0 days 00:00:21.703000
1099,807,1,11,0 days 00:00:21.567000
1099,840,1,13,0 days 00:00:21.150000
1099,842,1,14,0 days 00:00:20.719000
1099,832,1,15,0 days 00:00:20.760000
1099,844,1,16,0 days 00:00:20.026000
1099,839,1,16,0 days 00:00:20.762000
1099,852,1,17,0 days 00:00:21.414000
1099,848,1,17,0 days 00:00:21.397000
1099,856,1,17,0 days 00:00:21.116000
1099,822,2,17,0 days 00:00:22.191000
1099,815,1,18,0 days 00:00:20.715000
1099,4,1,18,0 days 00:00:26.879000
1099,847,1,18,0 days 00:00:20.828000
1099,830,1,18,0 days 00:00:20.824000
1099,1,1,18,0 days 00:00:21.102000
1099,858,1,18,0 days 00:00:21.064000
1099,855,2,18,0 days 00:00:21.282000
1099,846,2,19,0 days 00:00:21.352000
1099,822,3,35,0 days 00:00:21.808000
1100,839,1,1,0 days 00:00:18.056000
1100,855,1,1,0 days 00:00:18.951000
1100,858,1,1,0 days 00:00:18.382000
1100,815,1,1,0 days 00:00:17.657000
1100,822,1,1,0 days 00:00:21.659000
1100,858,2,2,0 days 00:00:19.158000
1100,815,2,2,0 days 00:00:17.814000
1100,847,1,7,0 days 00:00:19.146000
1100,832,1,7,0 days 00:00:18.319000
1100,825,1,7,0 days 00:00:20.789000
1100,1,1,8,
1100,830,1,8,
1100,4,1,8,
1100,840,1,8,
1100,842,1,8,
1100,807,1,8,
1100,847,2,8,
1100,852,1,8,
1100,846,1,8,
1100,857,1,8,
1100,832,2,8,
1100,856,1,8,
1100,839,2,8,
1100,815,3,8,
1100,855,2,8,
1100,822,2,8,
1100,858,3,8,
1100,825,2,8,
1100,858,4,36,0 days 00:00:19.018000
1100,856,2,45,0 days 00:00:18.080000
1100,822,3,53,0 days 00:00:19.825000
1100,857,2,54,0 days 00:00:19.442000
1100,855,3,54,0 days 00:00:21.881000
1100,852,2,54,0 days 00:00:18.258000
1100,830,2,55,
1100,1,2,55,
1100,4,2,55,
1100,822,4,54,
1100,832,3,55,
1100,842,2,55,
1100,840,2,55,
1100,815,4,55,
1100,858,5,54,
1100,846,2,55,
1100,807,2,55,
1100,856,3,54,
1100,839,3,55,
1100,857,3,55,
1100,855,4,55,
1100,852,3,55,
1100,822,5,55,
1100,858,6,55,
1100,856,4,55,
1100,830,3,57,
1100,1,3,57,
1100,832,4,57,
1100,807,3,57,
1100,852,4,57,
1100,846,3,57,
1100,857,4,57,
1100,855,5,57,
1100,822,6,57,
1100,815,5,57,
1100,4,3,57,
1100,840,3,57,
1101,842,1,5,0 days 00:00:20.235000
1101,822,1,6,0 days 00:00:20.967000
1101,848,1,7,0 days 00:00:21.103000
1101,852,1,8,0 days 00:00:20.497000
1101,857,1,8,0 days 00:00:20.902000
1101,858,1,8,0 days 00:00:21.015000
1101,1,1,9,0 days 00:00:20.324000
1101,846,1,9,0 days 00:00:20.346000
1101,830,1,10,0 days 00:00:20.707000
1101,825,1,10,0 days 00:00:30.951000
1101,815,1,11,0 days 00:00:20.389000
1101,844,1,11,0 days 00:00:21.126000
1101,832,1,11,0 days 00:00:21.970000
1101,4,1,11,0 days 00:00:23.148000
1101,847,1,11,0 days 00:00:20.459000
1101,840,1,11,0 days 00:00:23.161000
1101,855,1,11,0 days 00:00:22.247000
1101,822,2,12,0 days 00:00:22.354000
1101,842,2,23,0 days 00:00:21.169000
1101,822,3,34,0 days 00:00:21.012000
1101,847,2,49,0 days 00:00:21.389000
1101,807,1,49,0 days 00:00:24.748000
1101,839,1,50,0 days 00:00:20.367000
1102,858,1,2,0 days 00:00:48.938000
1102,846,1,4,0 days 00:00:24.090000
1102,857,1,5,0 days 00:00:22.205000
1102,825,1,14,0 days 00:00:22.616000
1102,842,1,15,0 days 00:00:22.417000
1102,822,1,15,0 days 00:00:23.158000
1102,856,1,15,0 days 00:00:23.487000
1102,847,1,17,0 days 00:00:22.335000
1102,844,1,17,0 days 00:00:22.068000
1102,832,1,18,0 days 00:00:22.278000
1102,815,1,20,0 days 00:00:21.884000
1102,848,1,22,0 days 00:00:22.482000
1102,4,1,24,0 days 00:00:22.631000
1102,855,1,31,0 days 00:00:22.796000
1102,807,1,33,0 days 00:00:23.120000
1102,852,1,36,0 days 00:00:22.390000
1102,1,1,37,0 days 00:00:22.150000
1102,839,1,39,0 days 00:00:21.942000
1102,840,1,42,0 days 00:00:22.651000
1102,830,1,45,0 days 00:00:22.688000
1104,807,1,1,0 days 00:00:32.494000
1104,855,1,1,0 days 00:00:26.141000
1104,815,1,1,0 days 00:00:24.887000
1104,848,1,18,0 days 00:00:24.290000
1104,858,1,20,0 days 00:00:24.376000
1104,858,2,23,0 days 00:00:27.774000
1104,1,1,31,0 days 00:00:24.594000
1104,839,1,32,0 days 00:00:25.833000
1104,832,1,33,0 days 00:00:24.252000
1104,815,2,34,0 days 00:00:32.749000
1104,844,1,44,0 days 00:00:24.192000
1104,842,1,47,0 days 00:00:23.902000
1104,846,1,50,0 days 00:00:24.663000
1104,822,1,51,0 days 00:00:30.395000
1104,840,1,51,0 days 00:00:24.656000
1104,855,2,52,0 days 00:00:25.260000
1104,848,2,52,0 days 00:00:26.990000
1104,852,1,53,0 days 00:00:33.706000
1104,858,3,52,0 days 00:00:25.946000
1104,4,1,54,0 days 00:00:24.414000
1104,856,1,53,0 days 00:00:24.539000
1104,847,1,54,0 days 00:00:30.980000
1104,839,2,54,0 days 00:00:24.707000
1104,1,2,54,0 days 00:00:26.685000
1104,842,2,54,0 days 00:00:29.949000
1104,815,3,53,0 days 00:00:24.217000
1104,830,1,55,0 days 00:00:24.798000
1104,857,1,54,0 days 00:00:25.851000
1104,846,2,54,0 days 00:00:33.428000
1104,4,2,55,0 days 00:00:25.916000
1104,807,2,54,0 days 00:00:34.725000
1104,844,2,55,0 days 00:00:25.713000
1104,832,2,55,0 days 00:00:29.300000
1104,825,1,56,0 days 00:00:51.052000
1104,815,4,57,0 days 00:00:29.337000
1104,807,3,59,0 days 00:00:25.672000
1104,815,5,70,0 days 00:00:25.466000
1105,846,1,1,0 days 00:00:37.736000
1105,822,1,5,0 days 00:00:23.691000
1105,807,1,8,0 days 00:00:22.298000
1105,855,1,9,0 days 00:00:23.430000
1105,856,1,9,0 days 00:00:22.522000
1105,852,1,10,0 days 00:00:22.176000
1105,825,1,10,0 days 00:00:22.124000
1105,839,1,13,0 days 00:00:22.112000
1105,840,1,14,0 days 00:00:22.355000
1105,832,1,15,0 days 00:00:22.321000
1105,844,1,16,0 days 00:00:21.778000
1105,848,1,16,0 days 00:00:23.319000
1105,857,1,17,0 days 00:00:22.370000
1105,858,1,17,0 days 00:00:22.583000
1105,4,1,19,0 days 00:00:22.558000
1105,842,1,19,0 days 00:00:23.388000
1105,846,2,22,0 days 00:00:22.850000
1105,1,1,24,0 days 00:00:22.575000
1105,825,2,24,0 days 00:00:24.800000
1105,847,1,25,0 days 00:00:22.275000
1105,830,1,26,0 days 00:00:22.241000
1105,807,2,26,0 days 00:00:23.257000
1105,815,1,27,0 days 00:00:21.775000
1105,840,2,34,0 days 00:00:23.371000
1105,852,2,34,0 days 00:00:22.009000
1105,839,2,35,0 days 00:00:24.110000
1105,855,2,36,0 days 00:00:22.889000
1105,858,2,36,0 days 00:00:23.827000
1105,848,2,37,0 days 00:00:23.449000
1105,856,2,38,0 days 00:00:21.976000
1105,857,2,39,0 days 00:00:22.862000
1105,842,2,39,0 days 00:00:23.610000
1105,822,2,39,0 days 00:00:24.097000
1105,832,2,41,0 days 00:00:22.375000
1105,844,2,41,0 days 00:00:23.003000
1105,825,3,42,0 days 00:00:22.291000
1105,807,3,43,0 days 00:00:24.484000
1105,4,2,44,0 days 00:00:22.896000
1105,847,2,45,0 days 00:00:22.054000
1105,1,2,50,0 days 00:00:22.731000
1105,815,2,50,0 days 00:00:21.537000
1105,846,3,50,0 days 00:00:22.062000
1105,830,2,52,0 days 00:00:22.357000
1106,852,1,1,0 days 00:00:23.646000
1106,842,1,10,0 days 00:00:27.515000
1106,807,1,11,0 days 00:00:24.880000
1106,840,1,11,0 days 00:00:23.711000
1106,856,1,11,0 days 00:00:24.960000
1106,830,1,12,0 days 00:00:23.644000
1106,1,1,12,0 days 00:00:24.339000
1106,4,1,12,0 days 00:00:24.031000
1106,839,1,12,0 days 00:00:24.402000
1106,857,1,12,0 days 00:00:24.828000
1106,846,1,12,0 days 00:00:25.862000
1106,848,1,12,0 days 00:00:25.064000
1106,855,1,12,0 days 00:00:24.161000
1106,847,1,12,
1106,840,2,27,0 days 00:00:23.839000
1106,807,2,31,0 days 00:00:24.200000
1106,855,2,32,0 days 00:00:27.509000
1106,842,2,33,0 days 00:00:24.117000
1106,852,2,34,0 days 00:00:27.523000
1106,846,2,35,0 days 00:00:23.570000
1106,825,1,35,0 days 00:00:24.909000
1106,839,2,36,0 days 00:00:23.698000
1106,822,1,36,0 days 00:00:24.038000
1106,815,1,37,0 days 00:00:23.281000
1106,857,2,37,0 days 00:00:23.436000
1106,832,1,38,0 days 00:00:24.133000
1106,844,1,39,0 days 00:00:24.343000
1106,1,2,40,0 days 00:00:23.749000
1106,4,2,41,0 days 00:00:23.928000
1106,830,2,42,0 days 00:00:23.910000
1106,856,2,50,0 days 00:00:23.786000
1106,825,2,53,0 days 00:00:24.515000
1106,815,2,68,0 days 00:00:23.218000
1107,825,1,1,0 days 00:00:26.587000
1107,852,1,1,0 days 00:00:29.691000
1107,830,1,2,0 days 00:00:16.369000
1107,844,1,2,0 days 00:00:16.393000
1107,832,1,2,0 days 00:00:16.380000
1107,1,1,2,0 days 00:00:16.415000
1107,846,1,2,0 days 00:00:18.076000
1107,4,1,2,0 days 00:00:16.600000
1107,807,1,2,0 days 00:00:16.778000
1107,840,1,2,0 days 00:00:16.646000
1107,842,1,2,0 days 00:00:16.380000
1107,848,1,2,0 days 00:00:16.737000
1107,847,1,2,0 days 00:00:17.946000
1107,839,1,2,0 days 00:00:18.143000
1107,815,1,2,0 days 00:00:17.428000
1107,855,1,2,0 days 00:00:17.467000
1107,857,1,2,0 days 00:00:17.324000
1107,858,1,2,0 days 00:00:17.337000
1107,822,1,2,0 days 00:00:17.130000
1107,856,1,2,0 days 00:00:17.033000
1107,825,2,2,0 days 00:00:25.654000
1107,852,2,2,0 days 00:00:16.246000
1107,855,2,8,0 days 00:00:24.374000
1107,807,2,11,0 days 00:00:21.891000
1107,856,2,12,0 days 00:00:21.333000
1107,1,2,14,0 days 00:00:21.993000
1107,846,2,14,0 days 00:00:21.290000
1107,842,2,14,0 days 00:00:21.814000
1107,848,2,14,0 days 00:00:21.562000
1107,847,2,14,0 days 00:00:22.262000
1107,839,2,14,0 days 00:00:22.028000
1107,857,2,14,0 days 00:00:22.467000
1107,858,2,14,0 days 00:00:23.194000
1107,844,2,15,0 days 00:00:23.425000
1107,832,2,15,0 days 00:00:26.283000
1107,4,2,15,0 days 00:00:22.371000
1107,840,2,15,0 days 00:00:24.332000
1107,822,2,21,0 days 00:00:31.785000
1107,857,3,22,0 days 00:00:29.912000
1107,852,3,23,0 days 00:00:27.286000
1107,830,2,24,0 days 00:00:21.365000
1107,815,2,25,0 days 00:00:21.655000
1107,825,3,34,0 days 00:00:22.250000
1107,840,3,36,0 days 00:00:22.050000
1107,856,3,37,0 days 00:00:21.074000
1107,855,3,38,0 days 00:00:21.910000
1107,839,3,40,0 days 00:00:30.427000
1107,822,3,40,0 days 00:00:21.975000
1107,846,3,41,0 days 00:00:22.088000
1107,847,3,41,0 days 00:00:21.702000
1107,848,3,41,0 days 00:00:27.683000
1107,857,4,41,0 days 00:00:22.313000
1107,1,3,42,0 days 00:00:27.724000
1107,858,3,43,0 days 00:00:21.543000
1107,852,4,43,0 days 00:00:21.392000
1107,4,3,44,0 days 00:00:21.993000
1107,842,3,44,0 days 00:00:27.804000
1107,832,3,45,0 days 00:00:28.583000
1107,844,3,47,0 days 00:00:21.470000
1107,830,3,49,0 days 00:00:21.641000
1107,815,3,50,0 days 00:00:21.267000
1107,840,4,54,0 days 00:00:21.837000
1107,830,4,69,0 days 00:00:21.328000
1108,807,1,7,0 days 00:00:41.972000
1108,852,1,14,0 days 00:00:28.353000
1108,844,1,18,0 days 00:00:28.244000
1108,855,1,24,0 days 00:00:29.177000
1108,832,1,26,0 days 00:00:28.869000
1108,856,1,27,0 days 00:00:28.242000
1108,847,1,28,0 days 00:00:29.455000
1108,815,1,28,0 days 00:00:28.060000
1108,857,1,29,0 days 00:00:28.655000
1108,858,1,29,0 days 00:00:28.847000
1108,842,1,31,0 days 00:00:28.458000
1108,840,1,31,0 days 00:00:28.561000
1108,848,1,32,0 days 00:00:29.634000
1108,844,2,32,0 days 00:00:28.805000
1108,822,1,32,0 days 00:00:29.662000
1108,852,2,32,0 days 00:00:28.603000
1108,856,2,32,0 days 00:00:28.413000
1108,807,2,32,0 days 00:00:30.003000
1108,830,1,33,0 days 00:00:29.056000
1108,846,1,33,0 days 00:00:28.438000
1108,1,1,33,0 days 00:00:29.169000
1108,4,1,33,0 days 00:00:28.679000
1108,855,2,33,0 days 00:00:28.709000
1108,855,3,36,0 days 00:00:34.374000
1109,848,1,8,0 days 00:00:22.076000
1109,840,1,9,0 days 00:00:21.910000
1109,852,1,9,0 days 00:00:26.170000
1109,822,1,9,0 days 00:00:22.114000
1109,855,1,10,0 days 00:00:29.211000
1109,858,1,13,0 days 00:00:24.001000
1109,825,1,14,0 days 00:00:22.753000
1109,832,1,15,0 days 00:00:21.402000
1109,1,1,16,0 days 00:00:21.974000
1109,807,1,16,0 days 00:00:22.922000
1109,846,1,17,0 days 00:00:21.541000
1109,844,1,17,0 days 00:00:28.404000
1109,857,1,18,0 days 00:00:21.171000
1109,817,1,18,0 days 00:00:21.958000
1109,4,1,20,0 days 00:00:22.916000
1109,830,1,23,0 days 00:00:21.407000
1109,815,1,24,0 days 00:00:21.862000
1109,847,1,28,0 days 00:00:21.886000
1109,817,2,29,0 days 00:00:22.203000
1109,848,2,31,0 days 00:00:21.762000
1109,840,2,34,0 days 00:00:22.403000
1109,858,2,34,0 days 00:00:22.197000
1109,807,2,38,0 days 00:00:21.955000
1109,855,2,38,0 days 00:00:22.853000
1109,822,2,40,0 days 00:00:23.242000
1109,825,2,41,0 days 00:00:22.152000
1109,857,2,42,0 days 00:00:22.030000
1109,815,2,42,0 days 00:00:20.880000
1109,844,2,43,0 days 00:00:21.452000
1109,4,2,43,0 days 00:00:24.152000
1109,846,2,44,0 days 00:00:21.430000
1109,832,2,44,0 days 00:00:22.051000
1109,852,2,44,0 days 00:00:21.181000
1109,847,2,46,0 days 00:00:21.675000
1109,1,2,49,0 days 00:00:21.728000
1109,830,2,51,0 days 00:00:21.680000
1110,846,1,5,0 days 00:00:25.012000
1110,825,1,5,0 days 00:00:23.638000
1110,817,1,5,0 days 00:00:22.843000
1110,839,1,6,0 days 00:00:23.085000
1110,822,1,6,0 days 00:00:23.362000
1110,848,1,7,0 days 00:00:25.015000
1110,832,1,7,0 days 00:00:23.303000
1110,855,1,7,0 days 00:00:24.449000
1110,858,1,8,0 days 00:00:23.570000
1110,852,1,9,0 days 00:00:22.610000
1110,4,1,10,0 days 00:00:23.085000
1110,1,1,12,0 days 00:00:23.090000
1110,807,1,12,0 days 00:00:24.571000
